s,M_k
0.6014004004004,52.0496399888234
0.604402402402402,51.8644982020379
0.607404404404404,51.6804851246419
0.610406406406406,51.4975934325203
0.613408408408408,51.3158157908795
0.61641041041041,51.1351448574497
0.619412412412412,50.9555732855339
0.622414414414414,50.7770937269082
0.625416416416416,50.5996988345812
0.628418418418419,50.4233812654168
0.63142042042042,50.2481336826286
0.634422422422422,50.0739487581481
0.637424424424424,49.9008191748748
0.640426426426426,49.7287376288116
0.643428428428429,49.5576968310911
0.64643043043043,49.3876895098967
0.649432432432432,49.218708412284
0.652434434434434,49.0507463059053
0.655436436436436,48.8837959806429
0.658438438438439,48.7178502501533
0.66144044044044,48.5529019533279
0.664442442442442,48.3889439556725
0.667444444444445,48.2259691506091
0.670446446446446,48.0639704607042
0.673448448448449,47.9029408388258
0.67645045045045,47.7428732692327
0.679452452452452,47.5837607685985
0.682454454454455,47.4255963869737
0.685456456456456,47.2683732086881
0.688458458458459,47.1120843531963
0.69146046046046,46.9567229758689
0.694462462462462,46.8022822687308
0.697464464464465,46.6487554611504
0.700466466466466,46.496135820481
0.703468468468469,46.3444166526557
0.706470470470471,46.1935913027398
0.709472472472472,46.0436531554406
0.712474474474475,45.8945956355779
0.715476476476476,45.7464122085156
0.718478478478479,45.5990963805575
0.721480480480481,45.4526416993083
0.724482482482482,45.3070417540006
0.727484484484485,45.1622901757908
0.730486486486487,45.0183806380243
0.733488488488488,44.8753068564717
0.736490490490491,44.7330625895374
0.739492492492492,44.5916416384421
0.742494494494495,44.4510378473792
0.745496496496497,44.3112451036478
0.748498498498498,44.172257337763
0.751500500500501,44.0340685235437
0.754502502502503,43.8966726781798
0.757504504504505,43.7600638622795
0.760506506506507,43.6242361798979
0.763508508508508,43.4891837785474
0.766510510510511,43.3549008491907
0.769512512512513,43.2213816262181
0.772514514514515,43.0886203874086
0.775516516516517,42.9566114538764
0.778518518518518,42.8253491900041
0.781520520520521,42.6948280033614
0.784522522522523,42.5650423446119
0.787524524524525,42.4359867074079
0.790526526526527,42.3076556282735
0.793528528528529,42.1800436864769
0.796530530530531,42.0531455038929
0.799532532532533,41.9269557448553
0.802534534534535,41.8014691160003
0.805536536536537,41.6766803661014
0.808538538538539,41.5525842858958
0.811540540540541,41.4291757079034
0.814542542542543,41.3064495062382
0.817544544544545,41.1844005964135
0.820546546546547,41.0630239351398
0.823548548548549,40.9423145201172
0.826550550550551,40.8222673898223
0.829552552552553,40.702877623289
0.832554554554555,40.5841403398853
0.835556556556557,40.4660506990847
0.838558558558559,40.3486039002335
0.841560560560561,40.2317951823142
0.844562562562563,40.115619823705
0.847564564564565,40.000073141936
0.850566566566567,39.8851504934417
0.853568568568569,39.7708472733113
0.856570570570571,39.6571589150358
0.859572572572573,39.5440808902522
0.862574574574575,39.4316087084868
0.865576576576577,39.3197379168946
0.868578578578579,39.2084640999985
0.871580580580581,39.0977828794258
0.874582582582583,38.9876899136438
0.877584584584585,38.8781808976933
0.880586586586587,38.7692515629222
0.883588588588589,38.6608976767169
0.886590590590591,38.5531150422338
0.889592592592593,38.4458994981293
0.892594594594595,38.33924691829
0.895596596596597,38.2331532115621
0.898598598598599,38.1276143214804
0.901600600600601,38.0226262259975
0.904602602602603,37.918184937213
0.907604604604605,37.8142865011021
0.910606606606607,37.710926997245
0.913608608608609,37.6081025385565
0.916610610610611,37.5058092710156
0.919612612612613,37.4040433733961
0.922614614614615,37.3028010569972
0.925616616616617,37.2020785653749
0.928618618618619,37.1018721740744
0.931620620620621,37.0021781903629
0.934622622622623,36.9029929529631
0.937624624624625,36.8043128317882
0.940626626626627,36.7061342276772
0.943628628628629,36.608453572132
0.946630630630631,36.5112673270544
0.949632632632633,36.4145719844857
0.952634634634635,36.3183640663461
0.955636636636637,36.2226401241763
0.958638638638639,36.1273967388799
0.961640640640641,36.0326305204673
0.964642642642643,35.9383381078008
0.967644644644645,35.8445161683412
0.970646646646647,35.7511613978957
0.973648648648649,35.6582705203675
0.976650650650651,35.5658402875068
0.979652652652653,35.4738674786627
0.982654654654655,35.3823489005379
0.985656656656657,35.2912813869437
0.988658658658659,35.2006617985573
0.991660660660661,35.1104870226807
0.994662662662663,35.0207539730007
0.997664664664665,34.9314595893509
1.00066666666667,34.8426008374758
1.00366866866867,34.7541747087955
1.00667067067067,34.6661782201731
1.00967267267267,34.5786084136834
1.01267467467467,34.4914623563829
1.01567667667668,34.4047371400822
1.01867867867868,34.31842988112
1.02168068068068,34.2325377201383
1.02468268268268,34.1470578218598
1.02768468468468,34.0619873748672
1.03068668668669,33.9773235913835
1.03368868868869,33.8930637070551
1.03669069069069,33.8092049807358
1.03969269269269,33.7257446942726
1.04269469469469,33.642680152294
1.0456966966967,33.5600086819993
1.0486986986987,33.4777276329498
1.0517007007007,33.3958343768619
1.0547027027027,33.3143263074024
1.0577047047047,33.233200839984
1.06070670670671,33.1524554115649
1.06370870870871,33.0720874804477
1.06671071071071,32.9920945260819
1.06971271271271,32.912474048867
1.07271471471471,32.8332235699582
1.07571671671672,32.7543406310728
1.07871871871872,32.6758227942992
1.08172072072072,32.5976676419073
1.08472272272272,32.5198727761605
1.08772472472472,32.4424358191295
1.09072672672673,32.3653544125075
1.09372872872873,32.288626217428
1.09673073073073,32.2122489142829
1.09973273273273,32.1362202025434
1.10273473473473,32.060537800582
1.10573673673674,31.9851994454962
1.10873873873874,31.9102028929341
1.11174074074074,31.8355459169211
1.11474274274274,31.7612263096891
1.11774474474474,31.687241881506
1.12074674674675,31.6135904605083
1.12374874874875,31.5402698925339
1.12675075075075,31.4672780409577
1.12975275275275,31.3946127865275
1.13275475475475,31.3222720272028
1.13575675675676,31.250253677994
1.13875875875876,31.1785556708036
1.14176076076076,31.1071759542693
1.14476276276276,31.0361124936079
1.14776476476476,30.9653632704612
1.15076676676677,30.8949262827427
1.15376876876877,30.8247995444873
1.15677077077077,30.7549810857005
1.15977277277277,30.6854689522104
1.16277477477477,30.6162612055207
1.16577677677678,30.5473559226652
1.16877877877878,30.4787511960636
1.17178078078078,30.4104451333791
1.17478278278278,30.3424358573764
1.17778478478478,30.2747215057826
1.18078678678679,30.2073002311482
1.18378878878879,30.1401702007097
1.18679079079079,30.0733295962544
1.18979279279279,30.0067766139852
1.19279479479479,29.9405094643878
1.1957967967968,29.8745263720989
1.1987987987988,29.8088255757751
1.2018008008008,29.7434053279644
1.2048028028028,29.6782638949774
1.2078048048048,29.6133995567612
1.21080680680681,29.5488106067734
1.21380880880881,29.4844953518584
1.21681081081081,29.4204521121237
1.21981281281281,29.3566792208188
1.22281481481481,29.2931750242142
1.22581681681682,29.2299378814821
1.22881881881882,29.1669661645783
1.23182082082082,29.104258258125
1.23482282282282,29.0418125592951
1.23782482482482,28.9796274776975
1.24082682682683,28.9177014352635
1.24382882882883,28.8560328661341
1.24683083083083,28.7946202165494
1.24983283283283,28.7334619447375
1.25283483483483,28.672556520806
1.25583683683684,28.611902426634
1.25883883883884,28.5514981557646
1.26184084084084,28.4913422132999
1.26484284284284,28.4314331157953
1.26784484484484,28.3717693911562
1.27084684684685,28.3123495785355
1.27384884884885,28.2531722282313
1.27685085085085,28.1942359015865
1.27985285285285,28.1355391708894
1.28285485485485,28.0770806192744
1.28585685685686,28.0188588406249
1.28885885885886,27.960872439476
1.29186086086086,27.9031200309194
1.29486286286286,27.8456002405077
1.29786486486486,27.7883117041616
1.30086686686687,27.7312530680761
1.30386886886887,27.6744229886287
1.30687087087087,27.6178201322889
1.30987287287287,27.561443175527
1.31287487487487,27.5052908047258
1.31587687687688,27.4493617160915
1.31887887887888,27.3936546155667
1.32188088088088,27.3381682187434
1.32488288288288,27.2829012507773
1.32788488488488,27.2278524463032
1.33088688688689,27.1730205493504
1.33388888888889,27.1184043132599
1.33689089089089,27.0640025006017
1.33989289289289,27.0098138830933
1.34289489489489,26.9558372415191
1.3458968968969,26.90207136565
1.3488988988989,26.8485150541646
1.3519009009009,26.7951671145708
1.3549029029029,26.7420263631277
1.3579049049049,26.6890916247693
1.36090690690691,26.6363617330281
1.36390890890891,26.5838355299598
1.36691091091091,26.5315118660687
1.36991291291291,26.479389600234
1.37291491491491,26.4274675996365
1.37591691691692,26.375744739686
1.37891891891892,26.3242199039502
1.38192092092092,26.272891984083
1.38492292292292,26.2217598797547
1.38792492492492,26.1708224985823
1.39092692692693,26.1200787560605
1.39392892892893,26.0695275754935
1.39693093093093,26.0191678879273
1.39993293293293,25.9689986320833
1.40293493493493,25.9190187542914
1.40593693693694,25.8692272084248
1.40893893893894,25.819622955835
1.41194094094094,25.7702049652874
1.41494294294294,25.7209722128976
1.41794494494494,25.6719236820687
1.42094694694695,25.6230583634282
1.42394894894895,25.5743752547666
1.42695095095095,25.5258733609764
1.42995295295295,25.4775516939906
1.43295495495495,25.4294092727238
1.43595695695696,25.3814451230118
1.43895895895896,25.3336582775532
1.44196096096096,25.2860477758507
1.44496296296296,25.2386126641542
1.44796496496496,25.1913519954023
1.45096696696697,25.1442648291671
1.45396896896897,25.097350231597
1.45697097097097,25.0506072753618
1.45997297297297,25.0040350395973
1.46297497497497,24.9576326098513
1.46597697697698,24.9113990780291
1.46897897897898,24.8653335423406
1.47198098098098,24.819435107247
1.47498298298298,24.7737028834088
1.47798498498498,24.7281359876333
1.48098698698699,24.6827335428238
1.48398898898899,24.6374946779286
1.48699099099099,24.5924185278902
1.48999299299299,24.5475042335957
1.49299499499499,24.5027509418275
1.495996996997,24.4581578052137
1.498998998999,24.4137239821804
1.502001001001,24.369448636903
1.505003003003,24.3253309392589
1.508005005005,24.2813700647803
1.51100700700701,24.2375651946077
1.51400900900901,24.1939155154432
1.51701101101101,24.1504202195054
1.52001301301301,24.1070785044832
1.52301501501502,24.0638895734915
1.52601701701702,24.0208526350265
1.52901901901902,23.9779669029214
1.53202102102102,23.9352315963032
1.53502302302302,23.8926459395489
1.53802502502502,23.8502091622431
1.54102702702703,23.807920499135
1.54402902902903,23.7657791900972
1.54703103103103,23.7237844800831
1.55003303303303,23.6819356190864
1.55303503503503,23.6402318620996
1.55603703703704,23.5986724690742
1.55903903903904,23.5572567048799
1.56204104104104,23.5159838392654
1.56504304304304,23.4748531468185
1.56804504504504,23.4338639069279
1.57104704704705,23.3930154037436
1.57404904904905,23.3523069261393
1.57705105105105,23.3117377676744
1.58005305305305,23.2713072265562
1.58305505505505,23.2310146056028
1.58605705705706,23.1908592122064
1.58905905905906,23.1508403582965
1.59206106106106,23.1109573603039
1.59506306306306,23.0712095391246
1.59806506506506,23.0315962200847
1.60106706706707,22.9921167329049
1.60406906906907,22.9527704116656
1.60707107107107,22.9135565947726
1.61007307307307,22.8744746249226
1.61307507507507,22.8355238490693
1.61607707707708,22.7967036183902
1.61907907907908,22.7580132882528
1.62208108108108,22.7194522181819
1.62508308308308,22.6810197718266
1.62808508508508,22.6427153169285
1.63108708708709,22.604538225289
1.63408908908909,22.5664878727378
1.63709109109109,22.5285636391013
1.64009309309309,22.4907649081715
1.64309509509509,22.4530910676748
1.6460970970971,22.4155415092416
1.6490990990991,22.378115628376
1.6521011011011,22.3408128244253
1.6551031031031,22.3036325005504
1.65810510510511,22.2665740636963
1.66110710710711,22.2296369245626
1.66410910910911,22.1928204975749
1.66711111111111,22.1561242008554
1.67011311311311,22.1195474561949
1.67311511511511,22.0830896890242
1.67611711711712,22.0467503283866
1.67911911911912,22.0105288069093
1.68212112112112,21.974424560777
1.68512312312312,21.9384370297035
1.68812512512513,21.9025656569057
1.69112712712713,21.866809889076
1.69412912912913,21.8311691763565
1.69713113113113,21.7956429723121
1.70013313313313,21.7602307339048
1.70313513513513,21.7249319214677
1.70613713713714,21.6897459986795
1.70913913913914,21.6546724325392
1.71214114114114,21.6197106933407
1.71514314314314,21.584860254648
1.71814514514515,21.5501205932706
1.72114714714715,21.5154911892391
1.72414914914915,21.4809715257804
1.72715115115115,21.4465610892942
1.73015315315315,21.4122593693291
1.73315515515515,21.3780658585586
1.73615715715716,21.343980052758
1.73915915915916,21.310001450781
1.74216116116116,21.276129554537
1.74516316316316,21.2423638689678
1.74816516516517,21.2087039020253
1.75116716716717,21.175149164649
1.75416916916917,21.1416991707439
1.75717117117117,21.1083534371582
1.76017317317317,21.0751114836617
1.76317517517517,21.0419728329241
1.76617717717718,21.0089370104933
1.76917917917918,20.9760035447746
1.77218118118118,20.9431719670093
1.77518318318318,20.9104418112536
1.77818518518519,20.8778126143584
1.78118718718719,20.8452839159483
1.78418918918919,20.8128552584013
1.78719119119119,20.7805261868289
1.79019319319319,20.7482962490558
1.7931951951952,20.7161649956
1.7961971971972,20.6841319796534
1.7991991991992,20.652196757062
1.8022012012012,20.6203588863066
1.8052032032032,20.5886179284841
1.80820520520521,20.5569734472876
1.81120720720721,20.5254250089883
1.81420920920921,20.4939721824165
1.81721121121121,20.4626145389432
1.82021321321321,20.4313516524614
1.82321521521522,20.4001830993683
1.82621721721722,20.3691084585469
1.82921921921922,20.3381273113486
1.83222122122122,20.3072392415746
1.83522322322322,20.276443835459
1.83822522522523,20.2457406816512
1.84122722722723,20.2151293711983
1.84422922922923,20.1846094975282
1.84723123123123,20.1541806564326
1.85023323323323,20.1238424460498
1.85323523523524,20.0935944668484
1.85623723723724,20.0634363216104
1.85923923923924,20.0333676154148
1.86224124124124,20.0033879556213
1.86524324324324,19.9734969518541
1.86824524524525,19.943694215986
1.87124724724725,19.9139793621222
1.87424924924925,19.8843520065846
1.87725125125125,19.8548117678964
1.88025325325325,19.8253582667663
1.88325525525526,19.7959911260733
1.88625725725726,19.7667099708511
1.88925925925926,19.7375144282733
1.89226126126126,19.7084041276383
1.89526326326326,19.6793787003545
1.89826526526527,19.6504377799251
1.90126726726727,19.6215810019341
1.90426926926927,19.5928080040311
1.90727127127127,19.5641184259176
1.91027327327327,19.5355119093321
1.91327527527528,19.5069880980363
1.91627727727728,19.4785466378007
1.91927927927928,19.4501871763912
1.92228128128128,19.4219093635548
1.92528328328328,19.393712851006
1.92828528528529,19.3655972924132
1.93128728728729,19.3375623433854
1.93428928928929,19.3096076614587
1.93729129129129,19.2817329060827
1.94029329329329,19.253937738608
1.9432952952953,19.2262218222725
1.9462972972973,19.1985848221889
1.9492992992993,19.1710264053315
1.9523013013013,19.1435462405239
1.9553033033033,19.1161439984257
1.95830530530531,19.0888193515208
1.96130730730731,19.0615719741042
1.96430930930931,19.0344015422702
1.96731131131131,19.0073077338996
1.97031331331331,18.9802902286482
1.97331531531532,18.9533487079345
1.97631731731732,18.9264828549275
1.97931931931932,18.8996923545351
1.98232132132132,18.8729768933925
1.98532332332332,18.84633615985
1.98832532532533,18.8197698439621
1.99132732732733,18.7932776374754
1.99432932932933,18.7668592338179
1.99733133133133,18.7405143280868
2.00033333333333,18.7142426170383
2.00333533533534,18.6880437990757
2.00633733733734,18.6619175742386
2.00933933933934,18.6358636441923
2.01234134134134,18.6098817122164
2.01534334334334,18.5839714831944
2.01834534534535,18.5581326636029
2.02134734734735,18.5323649615009
2.02434934934935,18.5066680865195
2.02735135135135,18.4810417498514
2.03035335335335,18.4554856642403
2.03335535535536,18.429999543971
2.03635735735736,18.4045831048589
2.03935935935936,18.3792360642401
2.04236136136136,18.3539581409612
2.04536336336336,18.3287490553695
2.04836536536537,18.3036085293031
2.05136736736737,18.2785362860808
2.05436936936937,18.2535320504929
2.05737137137137,18.2285955487911
2.06037337337337,18.2037265086792
2.06337537537538,18.1789246593034
2.06637737737738,18.1541897312431
2.06937937937938,18.1295214565013
2.07238138138138,18.1049195684954
2.07538338338338,18.0803838020482
2.07838538538539,18.0559138933783
2.08138738738739,18.0315095800917
2.08438938938939,18.0071706011719
2.08739139139139,17.9828966969721
2.09039339339339,17.9586876092051
2.0933953953954,17.9345430809356
2.0963973973974,17.9104628565707
2.0993993993994,17.8864466818518
2.1024014014014,17.8624943038454
2.1054034034034,17.8386054709352
2.10840540540541,17.8147799328132
2.11140740740741,17.7910174404716
2.11440940940941,17.7673177461942
2.11741141141141,17.7436806035481
2.12041341341341,17.7201057673759
2.12341541541542,17.6965929937872
2.12641741741742,17.6731420401505
2.12941941941942,17.6497526650854
2.13242142142142,17.6264246284543
2.13542342342342,17.603157691355
2.13842542542543,17.5799516161123
2.14142742742743,17.5568061662706
2.14442942942943,17.5337211065861
2.14743143143143,17.5106962030188
2.15043343343343,17.4877312227255
2.15343543543544,17.4648259340517
2.15643743743744,17.4419801065243
2.15943943943944,17.4191935108443
2.16244144144144,17.3964659188792
2.16544344344344,17.3737971036557
2.16844544544545,17.3511868393525
2.17144744744745,17.3286349012931
2.17444944944945,17.3061410659386
2.17745145145145,17.2837051108803
2.18045345345345,17.2613268148331
2.18345545545546,17.2390059576284
2.18645745745746,17.2167423202068
2.18945945945946,17.1945356846115
2.19246146146146,17.1723858339813
2.19546346346346,17.1502925525439
2.19846546546547,17.1282556256091
2.20146746746747,17.1062748395621
2.20446946946947,17.0843499818567
2.20747147147147,17.062480841009
2.21047347347347,17.0406672065905
2.21347547547548,17.0189088692219
2.21647747747748,16.9972056205662
2.21947947947948,16.975557253323
2.22248148148148,16.9539635612212
2.22548348348348,16.9324243390136
2.22848548548549,16.9109393824698
2.23148748748749,16.8895084883707
2.23448948948949,16.8681314545017
2.23749149149149,16.846808079647
2.24049349349349,16.8255381635832
2.2434954954955,16.8043215070734
2.2464974974975,16.7831579118613
2.2494994994995,16.7620471806649
2.2525015015015,16.7409891171709
2.2555035035035,16.7199835260286
2.25850550550551,16.6990302128441
2.26150750750751,16.6781289841748
2.26450950950951,16.6572796475232
2.26751151151151,16.6364820113314
2.27051351351351,16.6157358849754
2.27351551551552,16.5950410787595
2.27651751751752,16.5743974039109
2.27951951951952,16.5538046725735
2.28252152152152,16.5332626978031
2.28552352352352,16.5127712935618
2.28852552552553,16.492330274712
2.29152752752753,16.4719394570118
2.29452952952953,16.4515986571091
2.29753153153153,16.4313076925363
2.30053353353353,16.4110663817055
2.30353553553554,16.3908745439027
2.30653753753754,16.3707319992828
2.30953953953954,16.3506385688645
2.31254154154154,16.3305940745251
2.31554354354354,16.3105983389954
2.31854554554555,16.2906511858547
2.32154754754755,16.2707524395257
2.32454954954955,16.2509019252695
2.32755155155155,16.2310994691807
2.33055355355355,16.2113448981824
2.33355555555556,16.1916380400215
2.33655755755756,16.1719787232636
2.33955955955956,16.1523667772884
2.34256156156156,16.1328020322846
2.34556356356356,16.1132843192458
2.34856556556557,16.0938134699649
2.35156756756757,16.07438931703
2.35456956956957,16.0550116938198
2.35757157157157,16.0356804344985
2.36057357357357,16.0163953740118
2.36357557557558,15.9971563480817
2.36657757757758,15.9779631932027
2.36957957957958,15.9588157466366
2.37258158158158,15.9397138464085
2.37558358358358,15.9206573313023
2.37858558558559,15.9016460408562
2.38158758758759,15.8826798153583
2.38458958958959,15.8637584958422
2.38759159159159,15.8448819240832
2.39059359359359,15.8260499425933
2.3935955955956,15.8072623946174
2.3965975975976,15.7885191241288
2.3995995995996,15.7698199758255
2.4026016016016,15.7511647951253
2.4056036036036,15.7325534281622
2.40860560560561,15.7139857217824
2.41160760760761,15.6954615235397
2.41460960960961,15.6769806816916
2.41761161161161,15.6585430451958
2.42061361361361,15.6401484637055
2.42361561561562,15.6217967875657
2.42661761761762,15.6034878678095
2.42961961961962,15.5852215561538
2.43262162162162,15.5669977049956
2.43562362362362,15.548816167408
2.43862562562563,15.5306767971368
2.44162762762763,15.5125794485961
2.44462962962963,15.4945239768647
2.44763163163163,15.4765102376827
2.45063363363363,15.4585380874471
2.45363563563564,15.4406073832089
2.45663763763764,15.4227179826686
2.45963963963964,15.4048697441731
2.46264164164164,15.3870625267119
2.46564364364364,15.3692961899133
2.46864564564565,15.3515705940413
2.47164764764765,15.3338855999913
2.47464964964965,15.3162410692874
2.47765165165165,15.2986368640782
2.48065365365365,15.2810728471335
2.48365565565566,15.2635488818411
2.48665765765766,15.2460648322031
2.48965965965966,15.2286205628324
2.49266166166166,15.2112159389496
2.49566366366366,15.1938508263794
2.49866566566567,15.1765250915471
2.50166766766767,15.1592386014758
2.50466966966967,15.1419912237823
2.50767167167167,15.1247828266747
2.51067367367367,15.1076132789484
2.51367567567568,15.0904824499831
2.51667767767768,15.0733902097399
2.51967967967968,15.0563364287575
2.52268168168168,15.0393209781494
2.52568368368368,15.0223437296008
2.52868568568569,15.0054045553652
2.53168768768769,14.9885033282613
2.53468968968969,14.9716399216701
2.53769169169169,14.9548142095317
2.54069369369369,14.9380260663423
2.5436956956957,14.9212753671509
2.5466976976977,14.9045619875568
2.5496996996997,14.887885803706
2.5527017017017,14.8712466922886
2.5557037037037,14.8546445305359
2.55870570570571,14.8380791962169
2.56170770770771,14.8215505676362
2.56470970970971,14.8050585236304
2.56771171171171,14.7886029435656
2.57071371371371,14.7721837073343
2.57371571571572,14.7558006953527
2.57671771771772,14.7394537885579
2.57971971971972,14.723142868405
2.58272172172172,14.7068678168641
2.58572372372372,14.6906285164181
2.58872572572573,14.6744248500593
2.59172772772773,14.6582567012871
2.59472972972973,14.6421239541049
2.59773173173173,14.6260264930179
2.60073373373373,14.60996420303
2.60373573573574,14.5939369696411
2.60673773773774,14.5779446788447
2.60973973973974,14.5619872171253
2.61274174174174,14.5460644714554
2.61574374374374,14.5301763292933
2.61874574574575,14.5143226785802
2.62174774774775,14.4985034077378
2.62474974974975,14.4827184056658
2.62775175175175,14.4669675617392
2.63075375375375,14.4512507658058
2.63375575575576,14.4355679081838
