s,eta
0.598398398398398,0.17783776955361
0.6014004004004,0.17603121782105
0.604402402402402,0.174234378149756
0.607404404404404,0.172447173503001
0.610406406406406,0.170669527637547
0.613408408408408,0.168901365093878
0.61641041041041,0.16714261118657
0.619412412412412,0.165393191994792
0.622414414414414,0.16365303435293
0.625416416416416,0.161922065841347
0.628418418418419,0.160200214777258
0.63142042042042,0.158487410205741
0.634422422422422,0.156783581890857
0.637424424424424,0.155088660306903
0.640426426426426,0.153402576629774
0.643428428428429,0.151725262728449
0.64643043043043,0.150056651156589
0.649432432432432,0.148396675144249
0.652434434434434,0.146745268589708
0.655436436436436,0.1451023660514
0.658438438438439,0.143467902739966
0.66144044044044,0.141841814510404
0.664442442442442,0.140224037854332
0.667444444444445,0.138614509892353
0.670446446446446,0.137013168366524
0.673448448448449,0.135419951632929
0.67645045045045,0.133834798654348
0.679452452452452,0.13225764899303
0.682454454454455,0.130688442803561
0.685456456456456,0.12912712082583
0.688458458458459,0.12757362437809
0.69146046046046,0.12602789535011
0.694462462462462,0.124489876196421
0.697464464464465,0.122959509929659
0.700466466466466,0.121436740113983
0.703468468468469,0.1199215108586
0.706470470470471,0.118413766811362
0.709472472472472,0.116913453152454
0.712474474474475,0.115420515588173
0.715476476476476,0.113934900344779
0.718478478478479,0.11245655416244
0.721480480480481,0.110985424289247
0.724482482482482,0.109521458475316
0.727484484484485,0.10806460496697
0.730486486486487,0.106614812500992
0.733488488488488,0.10517203029896
0.736490490490491,0.103736208061655
0.739492492492492,0.102307295963546
0.742494494494495,0.100885244647342
0.745496496496497,0.0994700052186252
0.748498498498498,0.0980615292405494
0.751500500500501,0.0966597687286078
0.754502502502503,0.0952646761454736
0.757504504504505,0.0938762043959071
0.760506506506507,0.0924943068217293
0.763508508508508,0.0911189371968628
0.766510510510511,0.0897500497224367
0.769512512512513,0.0883875990219575
0.772514514514515,0.087031540136541
0.775516516516517,0.0856818285202091
0.778518518518518,0.0843384200352463
0.781520520520521,0.0830012709476176
0.784522522522523,0.0816703379224461
0.787524524524525,0.0803455780195495
0.790526526526527,0.0790269486890346
0.793528528528529,0.0777144077669491
0.796530530530531,0.0764079134709894
0.799532532532533,0.0751074243962648
0.802534534534535,0.0738128995111156
0.805536536536537,0.0725242981529859
0.808538538538539,0.0712415800243492
0.811540540540541,0.0699647051886863
0.814542542542543,0.0686936340665157
0.817544544544545,0.067428327431474
0.820546546546547,0.0661687464064473
0.823548548548549,0.0649148524597518
0.826550550550551,0.0636666074013626
0.829552552552553,0.0624239733791922
0.832554554554555,0.0611869128754147
0.835556556556557,0.0599553887028377
0.838558558558559,0.0587293640013204
0.841560560560561,0.057508802234236
0.844562562562563,0.0562936671849807
0.847564564564565,0.0550839229535251
0.850566566566567,0.0538795339530102
0.853568568568569,0.0526804649063855
0.856570570570571,0.0514866808430906
0.859572572572573,0.050298147095777
0.862574574574575,0.0491148292970721
0.865576576576577,0.0479366933763836
0.868578578578579,0.0467637055567428
0.871580580580581,0.0455958323516891
0.874582582582583,0.0444330405621917
0.877584584584585,0.0432752972736105
0.880586586586587,0.0421225698526945
0.883588588588589,0.0409748259446173
0.886590590590591,0.0398320334700492
0.889592592592593,0.0386941606222666
0.892594594594595,0.0375611758642951
0.895596596596597,0.0364330479260894
0.898598598598599,0.0353097458017476
0.901600600600601,0.034191238746759
0.904602602602603,0.0330774962752863
0.907604604604605,0.0319684881574813
0.910606606606607,0.030864184416832
0.913608608608609,0.0297645553275444
0.916610610610611,0.0286695714119535
0.919612612612613,0.0275792034379681
0.922614614614615,0.0264934224165452
0.925616616616617,0.0254121995991955
0.928618618618619,0.0243355064755192
0.931620620620621,0.0232633147707708
0.934622622622623,0.0221955964434549
0.937624624624625,0.0211323236829489
0.940626626626627,0.0200734689071556
0.943628628628629,0.0190190047601841
0.946630630630631,0.017968904110057
0.949632632632633,0.0169231400464471
0.952634634634635,0.0158816858784394
0.955636636636637,0.0148445151323203
0.958638638638639,0.0138116015493939
0.961640640640641,0.0127829190838228
0.964642642642643,0.0117584419004957
0.967644644644645,0.0107381443729198
0.970646646646647,0.00972200108113752
0.973648648648649,0.00870998680966941
0.976650650650651,0.00770207654547933
0.979652652652653,0.00669824547596496
0.982654654654655,0.00569846898697137
0.985656656656657,0.00470272266082764
0.988658658658659,0.00371098227440715
0.991660660660661,0.00272322379720989
0.994662662662663,0.00173942338946726
0.997664664664665,0.000759557400269147
1.00066666666667,-0.000216397634287395
1.00366866866867,-0.00118846499292802
1.00667067067067,-0.00215666777100961
1.00967267267267,-0.00312102888230801
1.01267467467467,-0.00408157106078537
1.01567667667668,-0.00503831686233638
1.01867867867868,-0.00599128866651546
1.02168068068068,-0.00694050867824306
1.02468268268268,-0.00788599892949313
1.02768468468468,-0.00882778128096129
1.03068668668669,-0.00976587742371291
1.03368868868869,-0.0107003088808144
1.03669069069069,-0.0116310970089435
1.03969269269269,-0.0125582629999831
1.04269469469469,-0.0134818278825962
1.0456966966967,-0.0144018125237834
1.0486986986987,-0.0153182376304219
1.0517007007007,-0.0162311237507887
1.0547027027027,-0.0171404912760647
1.0577047047047,-0.0180463604418236
1.06070670670671,-0.0189487513295031
1.06370870870871,-0.0198476838678596
1.06671071071071,-0.0207431778344074
1.06971271271271,-0.0216352528568407
1.07271471471471,-0.0225239284144405
1.07571671671672,-0.0234092238394657
1.07871871871872,-0.0242911583185285
1.08172072072072,-0.0251697508939552
1.08472272272272,-0.0260450204651303
1.08772472472472,-0.0269169857898279
1.09072672672673,-0.0277856654855268
1.09372872872873,-0.0286510780307116
1.09673073073073,-0.0295132417661598
1.09973273273273,-0.030372174896214
1.10273473473473,-0.0312278954900407
1.10573673673674,-0.0320804214828754
1.10873873873874,-0.0329297706772536
1.11174074074074,-0.0337759607442289
1.11474274274274,-0.0346190092245771
1.11774474474474,-0.035458933529988
1.12074674674675,-0.0362957509442438
1.12374874874875,-0.0371294786243848
1.12675075075075,-0.0379601336018625
1.12975275275275,-0.0387877327836798
1.13275475475475,-0.0396122929535202
1.13575675675676,-0.040433830772863
1.13875875875876,-0.041252362782088
1.14176076076076,-0.0420679054015676
1.14476276276276,-0.0428804749327476
1.14776476476476,-0.0436900875592155
1.15076676676677,-0.0444967593477592
1.15376876876877,-0.045300506249412
1.15677077077077,-0.046101344100489
1.15977277277277,-0.0468992886236102
1.16277477477477,-0.0476943554287145
1.16577677677678,-0.0484865600140618
1.16877877877878,-0.049275917767225
1.17178078078078,-0.0500624439660717
1.17478278278278,-0.0508461537797349
1.17778478478478,-0.051627062269574
1.18078678678679,-0.0524051843901259
1.18378878878879,-0.053180534990045
1.18679079079079,-0.0539531288130351
1.18979279279279,-0.0547229804987697
1.19279479479479,-0.0554901045838042
1.1957967967968,-0.0562545155024775
1.1987987987988,-0.0570162275878049
1.2018008008008,-0.0577752550723618
1.2048028028028,-0.058531612089157
1.2078048048048,-0.0592853126724988
1.21080680680681,-0.0600363707588509
1.21380880880881,-0.0607848001876793
1.21681081081081,-0.061530614702292
1.21981281281281,-0.0622738279506677
1.22281481481481,-0.0630144534862783
1.22581681681682,-0.0637525047689016
1.22881881881882,-0.0644879951654258
1.23182082082082,-0.0652209379506461
1.23482282282282,-0.0659513463080535
1.23782482482482,-0.0666792333306144
1.24082682682683,-0.0674046120215434
1.24382882882883,-0.0681274952950679
1.24683083083083,-0.0688478959771843
1.24983283283283,-0.0695658268064079
1.25283483483483,-0.0702813004345138
1.25583683683684,-0.0709943294272713
1.25883883883884,-0.0717049262651703
1.26184084084084,-0.0724131033441406
1.26484284284284,-0.0731188729762643
1.26784484484484,-0.0738222473904805
1.27084684684685,-0.0745232387332833
1.27384884884885,-0.0752218590694125
1.27685085085085,-0.0759181203825377
1.27985285285285,-0.0766120345759359
1.28285485485485,-0.0773036134731612
1.28585685685686,-0.0779928688187092
1.28885885885886,-0.0786798122786738
1.29186086086086,-0.079364455441398
1.29486286286286,-0.0800468098181186
1.29786486486486,-0.0807268868436031
1.30086686686687,-0.0814046978767823
1.30386886886887,-0.082080254201375
1.30687087087087,-0.0827535670265075
1.30987287287287,-0.0834246474873267
1.31287487487487,-0.0840935066456075
1.31587687687688,-0.0847601554903532
1.31887887887888,-0.085424604938392
1.32188088088088,-0.0860868658349653
1.32488288288288,-0.0867469489543125
1.32788488488488,-0.0874048650002487
1.33088688688689,-0.0880606246067367
1.33388888888889,-0.0887142383384548
1.33689089089089,-0.0893657166913574
1.33989289289289,-0.0900150700932321
1.34289489489489,-0.0906623089042493
1.3458968968969,-0.0913074434175078
1.3488988988989,-0.0919504838595755
1.3519009009009,-0.0925914403910235
1.3549029029029,-0.0932303231069566
1.3579049049049,-0.0938671420375376
1.36090690690691,-0.094501907148507
1.36390890890891,-0.0951346283416977
1.36691091091091,-0.0957653154555453
1.36991291291291,-0.0963939782655926
1.37291491491491,-0.0970206264849897
1.37591691691692,-0.09764526976499
1.37891891891892,-0.0982679176954403
1.38192092092092,-0.0988885798052672
1.38492292292292,-0.0995072655629589
1.38792492492492,-0.100123984377042
1.39092692692693,-0.100738745596552
1.39392892892893,-0.101351558511506
1.39693093093093,-0.101962432353362
1.39993293293293,-0.102571376295479
1.40293493493493,-0.103178399453574
1.40593693693694,-0.10378351088617
1.40893893893894,-0.104386719595047
1.41194094094094,-0.104988034525676
1.41494294294294,-0.105587464567668
1.41794494494494,-0.1061850185552
1.42094694694695,-0.106780705267447
1.42394894894895,-0.107374533429012
1.42695095095095,-0.107966511710342
1.42995295295295,-0.108556648728153
1.43295495495495,-0.109144953045839
1.43595695695696,-0.109731433173884
1.43895895895896,-0.110316097570271
1.44196096096096,-0.110898954640885
1.44496296296296,-0.111480012739908
1.44796496496496,-0.112059280170221
1.45096696696697,-0.112636765183791
1.45396896896897,-0.113212475982064
1.45697097097097,-0.113786420716345
1.45997297297297,-0.114358607488185
1.46297497497497,-0.114929044349756
1.46597697697698,-0.115497739304224
1.46897897897898,-0.116064700306124
1.47198098098098,-0.116629935261728
1.47498298298298,-0.117193452029404
1.47798498498498,-0.117755258419984
1.48098698698699,-0.118315362197119
1.48398898898899,-0.118873771077633
1.48699099099099,-0.119430492731874
1.48999299299299,-0.119985534784069
1.49299499499499,-0.120538904812659
1.495996996997,-0.12109061035065
1.498998998999,-0.121640658885949
1.502001001001,-0.122189057861697
1.505003003003,-0.122735814676609
1.508005005005,-0.123280936685298
1.51100700700701,-0.123824431198605
1.51400900900901,-0.124366305483925
1.51701101101101,-0.124906566765526
1.52001301301301,-0.125445222224865
1.52301501501502,-0.125982279000913
1.52601701701702,-0.126517744190458
1.52901901901902,-0.127051624848421
1.53202102102102,-0.127583927988163
1.53502302302302,-0.128114660581788
1.53802502502502,-0.128643829560447
1.54102702702703,-0.129171441814636
1.54402902902903,-0.129697504194496
1.54703103103103,-0.130222023510103
1.55003303303303,-0.130745006531763
1.55303503503503,-0.131266459990301
1.55603703703704,-0.131786390577346
1.55903903903904,-0.132304804945617
1.56204104104104,-0.132821709709204
1.56504304304304,-0.133337111443848
1.56804504504504,-0.133851016687216
1.57104704704705,-0.13436343193918
1.57404904904905,-0.134874363662082
1.57705105105105,-0.135383818281012
1.58005305305305,-0.135891802184069
1.58305505505505,-0.136398321722631
1.58605705705706,-0.136903383211614
1.58905905905906,-0.137406992929735
1.59206106106106,-0.13790915711977
1.59506306306306,-0.138409881988811
1.59806506506506,-0.138909173708518
1.60106706706707,-0.139407038415374
1.60406906906907,-0.139903482210931
1.60707107107107,-0.140398511162062
1.61007307307307,-0.140892131301203
1.61307507507507,-0.141384348626598
1.61607707707708,-0.141875169102539
1.61907907907908,-0.14236459865961
1.62208108108108,-0.142852643194918
1.62508308308308,-0.143339308572332
1.62808508508508,-0.143824600622717
1.63108708708709,-0.144308525144163
1.63408908908909,-0.144791087902216
1.63709109109109,-0.145272294630105
1.64009309309309,-0.14575215102897
1.64309509509509,-0.146230662768082
1.6460970970971,-0.146707835485066
1.6490990990991,-0.147183674786125
1.6521011011011,-0.14765818624625
1.6551031031031,-0.148131375409447
1.65810510510511,-0.148603247788943
1.66110710710711,-0.149073808867403
1.66410910910911,-0.149543064097138
1.66711111111111,-0.150011018900321
1.67011311311311,-0.150477678669186
1.67311511511511,-0.15094304876624
1.67611711711712,-0.151407134524464
1.67911911911912,-0.151869941247519
1.68212112112112,-0.152331474209943
1.68512312312312,-0.152791738657353
1.68812512512513,-0.15325073980664
1.69112712712713,-0.153708482846168
1.69412912912913,-0.154164972935967
1.69713113113113,-0.154620215207926
1.70013313313313,-0.155074214765983
1.70313513513513,-0.155526976686317
1.70613713713714,-0.155978506017535
1.70913913913914,-0.156428807780857
1.71214114114114,-0.156877886970304
1.71514314314314,-0.157325748552881
1.71814514514515,-0.157772397468756
1.72114714714715,-0.158217838631446
1.72414914914915,-0.158662076927992
1.72715115115115,-0.159105117219138
1.73015315315315,-0.159546964339509
1.73315515515515,-0.159987623097781
1.73615715715716,-0.160427098276862
1.73915915915916,-0.160865394634058
1.74216116116116,-0.161302516901246
1.74516316316316,-0.161738469785044
1.74816516516517,-0.162173257966978
1.75116716716717,-0.162606886103648
1.75416916916917,-0.163039358826897
1.75717117117117,-0.16347068074397
1.76017317317317,-0.163900856437682
1.76317517517517,-0.164329890466574
1.76617717717718,-0.164757787365077
1.76917917917918,-0.165184551643672
1.77218118118118,-0.165610187789044
1.77518318318318,-0.166034700264239
1.77818518518519,-0.166458093508823
1.78118718718719,-0.166880371939032
1.78418918918919,-0.167301539947927
1.78719119119119,-0.167721601905543
1.79019319319319,-0.168140562159044
1.7931951951952,-0.168558425032867
1.7961971971972,-0.168975194828873
1.7991991991992,-0.169390875826496
1.8022012012012,-0.169805472282883
1.8052032032032,-0.170218988433044
1.80820520520521,-0.170631428489993
1.81120720720721,-0.171042796644889
1.81420920920921,-0.171453097067182
1.81721121121121,-0.171862333904749
1.82021321321321,-0.172270511284034
1.82321521521522,-0.172677633310188
1.82621721721722,-0.173083704067203
1.82921921921922,-0.17348872761805
1.83222122122122,-0.173892708004814
1.83522322322322,-0.174295649248827
1.83822522522523,-0.174697555350799
1.84122722722723,-0.175098430290956
1.84422922922923,-0.175498278029164
1.84723123123123,-0.175897102505061
1.85023323323323,-0.176294907638187
1.85323523523524,-0.176691697328112
1.85623723723724,-0.177087475454561
1.85923923923924,-0.177482245877541
1.86224124124124,-0.177876012437467
1.86524324324324,-0.178268778955283
1.86824524524525,-0.178660549232587
1.87124724724725,-0.179051327051756
1.87424924924925,-0.17944111617606
1.87725125125125,-0.17982992034979
1.88025325325325,-0.180217743298371
1.88325525525526,-0.180604588728486
1.88625725725726,-0.180990460328189
1.88925925925926,-0.181375361767025
1.89226126126126,-0.181759296696144
1.89526326326326,-0.182142268748415
1.89826526526527,-0.182524281538545
1.90126726726727,-0.182905338663185
1.90426926926927,-0.18328544370105
1.90727127127127,-0.183664600213023
1.91027327327327,-0.184042811742273
1.91327527527528,-0.18442008181436
1.91627727727728,-0.184796413937345
1.91927927927928,-0.185171811601899
1.92228128128128,-0.185546278281412
1.92528328328328,-0.185919817432097
1.92828528528529,-0.186292432493096
1.93128728728729,-0.186664126886587
1.93428928928929,-0.187034904017889
1.93729129129129,-0.187404767275561
1.94029329329329,-0.187773720031511
1.9432952952953,-0.188141765641092
1.9462972972973,-0.188508907443208
1.9492992992993,-0.188875148760414
1.9523013013013,-0.189240492899011
1.9553033033033,-0.189604943149152
1.95830530530531,-0.189968502784937
1.96130730730731,-0.190331175064509
1.96430930930931,-0.190692963230154
1.96731131131131,-0.191053870508397
1.97031331331331,-0.191413900110094
1.97331531531532,-0.191773055230531
1.97631731731732,-0.192131339049518
1.97931931931932,-0.19248875473148
1.98232132132132,-0.192845305425549
1.98532332332332,-0.193200994265661
1.98832532532533,-0.193555824370644
1.99132732732733,-0.193909798844308
1.99432932932933,-0.194262920775538
1.99733133133133,-0.194615193238381
2.00033333333333,-0.194966619292138
2.00333533533534,-0.195317201981448
2.00633733733734,-0.195666944336378
2.00933933933934,-0.196015849372512
2.01234134134134,-0.196363920091032
2.01534334334334,-0.19671115947881
2.01834534534535,-0.197057570508487
2.02134734734735,-0.197403156138564
2.02434934934935,-0.197747919313481
2.02735135135135,-0.1980918629637
2.03035335335335,-0.198434990005791
2.03335535535536,-0.198777303342514
2.03635735735736,-0.199118805862899
2.03935935935936,-0.199459500442324
2.04236136136136,-0.199799389942603
2.04536336336336,-0.20013847721206
2.04836536536537,-0.200476765085609
2.05136736736737,-0.200814256384834
2.05436936936937,-0.201150953918068
2.05737137137137,-0.201486860480467
2.06037337337337,-0.201821978854092
2.06337537537538,-0.202156311807982
2.06637737737738,-0.202489862098231
2.06937937937938,-0.202822632468063
2.07238138138138,-0.203154625647909
2.07538338338338,-0.203485844355479
2.07838538538539,-0.203816291295837
2.08138738738739,-0.204145969161473
2.08438938938939,-0.204474880632379
2.08739139139139,-0.204803028376119
2.09039339339339,-0.205130415047901
2.0933953953954,-0.205457043290649
2.0963973973974,-0.205782915735073
2.0993993993994,-0.206108034999742
2.1024014014014,-0.206432403691149
2.1054034034034,-0.206756024403787
2.10840540540541,-0.207078899720211
2.11140740740741,-0.207401032211112
2.11440940940941,-0.207722424435382
2.11741141141141,-0.208043078940182
2.12041341341341,-0.208362998261011
2.12341541541542,-0.208682184921769
2.12641741741742,-0.209000641434828
2.12941941941942,-0.209318370301093
2.13242142142142,-0.209635374010068
2.13542342342342,-0.209951655039926
2.13842542542543,-0.210267215857565
2.14142742742743,-0.21058205891868
2.14442942942943,-0.210896186667822
2.14743143143143,-0.21120960153846
2.15043343343343,-0.211522305953047
2.15343543543544,-0.211834302323082
2.15643743743744,-0.212145593049168
2.15943943943944,-0.212456180521079
2.16244144144144,-0.212766067117816
2.16544344344344,-0.213075255207669
2.16844544544545,-0.213383747148281
2.17144744744745,-0.213691545286701
2.17444944944945,-0.213998651959447
2.17745145145145,-0.214305069492568
2.18045345345345,-0.214610800201696
2.18345545545546,-0.214915846392108
2.18645745745746,-0.215220210358785
2.18945945945946,-0.215523894386466
2.19246146146146,-0.215826900749707
2.19546346346346,-0.216129231712938
2.19846546546547,-0.216430889530517
2.20146746746747,-0.216731876446788
2.20446946946947,-0.217032194696138
2.20747147147147,-0.217331846503047
2.21047347347347,-0.217630834082146
2.21347547547548,-0.217929159638274
2.21647747747748,-0.218226825366526
2.21947947947948,-0.218523833452312
2.22248148148148,-0.218820186071407
2.22548348348348,-0.219115885390006
2.22848548548549,-0.219410933564776
2.23148748748749,-0.219705332742907
2.23448948948949,-0.219999085062167
2.23749149149149,-0.22029219265095
2.24049349349349,-0.22058465762833
2.2434954954955,-0.220876482104109
2.2464974974975,-0.221167668178873
2.2494994994995,-0.221458217944035
2.2525015015015,-0.221748133481892
2.2555035035035,-0.222037416865668
2.25850550550551,-0.22232607015957
2.26150750750751,-0.22261409541883
2.26450950950951,-0.222901494689761
2.26751151151151,-0.223188270009798
2.27051351351351,-0.223474423407553
2.27351551551552,-0.223759956902855
2.27651751751752,-0.224044872506806
2.27951951951952,-0.224329172221821
2.28252152152152,-0.224612858041678
2.28552352352352,-0.224895931951565
2.28852552552553,-0.225178395928125
2.29152752752753,-0.225460251939501
2.29452952952953,-0.225741501945384
2.29753153153153,-0.226022147897055
2.30053353353353,-0.226302191737435
2.30353553553554,-0.226581635401125
2.30653753753754,-0.226860480814451
2.30953953953954,-0.227138729895512
2.31254154154154,-0.22741638455422
2.31554354354354,-0.227693446692343
2.31854554554555,-0.227969918203553
2.32154754754755,-0.228245800973464
2.32454954954955,-0.228521096879678
2.32755155155155,-0.228795807791827
2.33055355355355,-0.229069935571612
2.33355555555556,-0.229343482072851
2.33655755755756,-0.229616449141514
2.33955955955956,-0.229888838615769
2.34256156156156,-0.230160652326022
2.34556356356356,-0.230431892094959
2.34856556556557,-0.230702559737582
2.35156756756757,-0.230972657061256
2.35456956956957,-0.231242185865745
2.35757157157157,-0.23151114794325
2.36057357357357,-0.231779545078456
2.36357557557558,-0.232047379048563
2.36657757757758,-0.232314651623331
2.36957957957958,-0.232581364565116
2.37258158158158,-0.23284751962891
2.37558358358358,-0.233113118562377
2.37858558558559,-0.233378163105895
2.38158758758759,-0.233642654992592
2.38458958958959,-0.233906595948381
2.38759159159159,-0.234169987692004
2.39059359359359,-0.234432831935062
2.3935955955956,-0.234695130382056
2.3965975975976,-0.234956884730424
2.3995995995996,-0.235218096670576
2.4026016016016,-0.235478767885931
2.4056036036036,-0.235738900052952
2.40860560560561,-0.235998494841184
2.41160760760761,-0.236257553913288
2.41460960960961,-0.236516078925076
2.41761161161161,-0.236774071525549
2.42061361361361,-0.237031533356929
2.42361561561562,-0.237288466054693
2.42661761761762,-0.237544871247613
2.42961961961962,-0.237800750557783
2.43262162162162,-0.23805610560066
2.43562362362362,-0.238310937985092
2.43862562562563,-0.238565249313356
2.44162762762763,-0.23881904118119
2.44462962962963,-0.239072315177825
2.44763163163163,-0.239325072886022
2.45063363363363,-0.239577315882098
2.45363563563564,-0.239829045735968
2.45663763763764,-0.240080264011168
2.45963963963964,-0.240330972264895
2.46264164164164,-0.240581172048033
2.46564364364364,-0.240830864905191
2.46864564564565,-0.241080052374728
2.47164764764765,-0.241328735988791
2.47464964964965,-0.241576917273341
2.47765165165165,-0.241824597748189
2.48065365365365,-0.242071778927022
2.48365565565566,-0.242318462317437
2.48665765765766,-0.242564649420972
2.48965965965966,-0.242810341733134
