s,cos_phi
0.40627027027027,0.544950594221425
0.409272272272272,0.543566855247769
0.412274274274274,0.542196459081687
0.415276276276276,0.540839246578343
0.418278278278278,0.53949506007618
0.42128028028028,0.538163743428711
0.424282282282282,0.536845142032427
0.427284284284284,0.535539102851071
0.430286286286286,0.534245474436543
0.433288288288288,0.532964106946673
0.43629029029029,0.531694852160071
0.439292292292292,0.530437563488284
0.442294294294294,0.529192095985433
0.445296296296296,0.527958306355518
0.448298298298298,0.52673605295757
0.4513003003003,0.525525195808799
0.454302302302302,0.524325596585889
0.457304304304304,0.523137118624578
0.460306306306306,0.521959626917669
0.463308308308308,0.520792988111562
0.46631031031031,0.519637070501458
0.469312312312312,0.518491744025314
0.472314314314314,0.517356880256659
0.475316316316316,0.516232352396375
0.478318318318318,0.515118035263505
0.48132032032032,0.514013805285197
0.484322322322322,0.51291954048584
0.487324324324324,0.511835120475479
0.490326326326326,0.510760426437561
0.493328328328328,0.509695341116083
0.49633033033033,0.508639748802202
0.499332332332332,0.507593535320359
0.502334334334334,0.506556588013954
0.505336336336336,0.50552879573065
0.508338338338338,0.50451004880732
0.51134034034034,0.503500239054689
0.514342342342342,0.502499259741721
0.517344344344344,0.501507005579765
0.520346346346346,0.500523372706511
0.523348348348348,0.499548258669776
0.52635035035035,0.498581562411155
0.529352352352352,0.497623184249564
0.532354354354354,0.496673025864693
0.535356356356356,0.4957309902804
0.538358358358358,0.494796981848062
0.54136036036036,0.493870906229906
0.544362362362362,0.492952670382336
0.547364364364364,0.492042182539277
0.550366366366366,0.491139352195542
0.553368368368368,0.490244090090256
0.55637037037037,0.489356308190319
0.559372372372372,0.48847591967396
0.562374374374374,0.487602838914354
0.565376376376376,0.486736981463342
0.568378378378378,0.485878264035246
0.57138038038038,0.485026604490798
0.574382382382382,0.484181921821184
0.577384384384384,0.483344136132212
0.580386386386386,0.482513168628615
0.583388388388388,0.481688941598486
0.58639039039039,0.480871378397862
0.589392392392392,0.48006040343545
0.592394394394394,0.479255942157508
0.595396396396396,0.478457921032877
0.598398398398398,0.47766626753818
0.6014004004004,0.476880910143172
0.604402402402402,0.476101778296265
0.607404404404404,0.475328802410211
0.610406406406406,0.474561913847959
0.613408408408408,0.47380104490868
0.61641041041041,0.473046128813958
0.619412412412412,0.472297099694166
0.622414414414414,0.471553892575002
0.625416416416416,0.470816443364202
0.628418418418419,0.470084688838432
0.63142042042042,0.46935856663035
0.634422422422422,0.468638015215837
0.637424424424424,0.46792297390141
0.640426426426426,0.467213382811802
0.643428428428429,0.466509182877718
0.64643043043043,0.465810315823758
0.649432432432432,0.465116724156518
0.652434434434434,0.464428351152854
0.655436436436436,0.463745140848318
0.658438438438439,0.463067038025763
0.66144044044044,0.462393988204109
0.664442442442442,0.461725937627284
0.667444444444445,0.461062833253318
0.670446446446446,0.460404622743607
0.673448448448449,0.459751254452332
0.67645045045045,0.459102677416046
0.679452452452452,0.458458841343406
0.682454454454455,0.457819696605072
0.685456456456456,0.457185194223758
0.688458458458459,0.456555285864428
0.69146046046046,0.455929923824655
0.694462462462462,0.45530906102512
0.697464464464465,0.454692651000259
0.700466466466466,0.454080647889061
0.703468468468469,0.453473006426007
0.706470470470471,0.452869681932144
0.709472472472472,0.452270630306311
0.712474474474475,0.451675808016494
0.715476476476476,0.451085172091319
0.718478478478479,0.450498680111685
0.721480480480481,0.44991629020252
0.724482482482482,0.449337961024674
0.727484484484485,0.448763651766942
0.730486486486487,0.448193322138208
0.733488488488488,0.447626932359717
0.736490490490491,0.447064443157477
0.739492492492492,0.446505815754765
0.742494494494495,0.445951011864775
0.745496496496497,0.445399993683365
0.748498498498498,0.44485272388193
0.751500500500501,0.444309165600388
0.754502502502503,0.443769282440274
0.757504504504505,0.443233038457954
0.760506506506507,0.442700398157934
0.763508508508508,0.442171326486291
0.766510510510511,0.441645788824202
0.769512512512513,0.441123750981575
0.772514514514515,0.440605179190788
0.775516516516517,0.440090040100528
0.778518518518518,0.439578300769723
0.781520520520521,0.439069928661577
0.784522522522523,0.438564891637702
0.787524524524525,0.43806315795234
0.790526526526527,0.437564696246679
0.793528528528529,0.437069475543263
0.796530530530531,0.436577465240489
0.799532532532533,0.436088635107194
0.802534534534535,0.435602955277326
0.805536536536537,0.435120396244706
0.808538538538539,0.434640928857866
0.811540540540541,0.434164524314978
0.814542542542543,0.43369115415886
0.817544544544545,0.43322079027206
0.820546546546547,0.432753404872024
0.823548548548549,0.432288970506335
0.826550550550551,0.431827460048034
0.829552552552553,0.431368846691012
0.832554554554555,0.430913103945474
0.835556556556557,0.430460205633481
0.838558558558559,0.430010125884557
0.841560560560561,0.42956283913137
0.844562562562563,0.429118320105479
0.847564564564565,0.428676543833147
0.850566566566567,0.428237485631227
0.853568568568569,0.427801121103107
0.856570570570571,0.427367426134719
0.859572572572573,0.426936376890615
0.862574574574575,0.426507949810105
0.865576576576577,0.426082121603446
0.868578578578579,0.425658869248109
0.871580580580581,0.425238169985086
0.874582582582583,0.424820001315267
0.877584584584585,0.424404340995873
0.880586586586587,0.423991167036933
0.883588588588589,0.423580457697838
0.886590590590591,0.423172191483922
0.889592592592593,0.422766347143123
0.892594594594595,0.422362903662674
0.895596596596597,0.42196184026586
0.898598598598599,0.421563136408819
0.901600600600601,0.421166771777392
0.904602602602603,0.420772726284025
0.907604604604605,0.42038098006472
0.910606606606607,0.419991513476025
0.913608608608609,0.419604307092081
0.916610610610611,0.419219341701707
0.919612612612613,0.418836598305533
0.922614614614615,0.418456058113176
0.925616616616617,0.41807770254046
0.928618618618619,0.417701513206678
0.931620620620621,0.417327471931897
0.934622622622623,0.416955560734301
0.937624624624625,0.416585761827578
0.940626626626627,0.416218057618345
0.943628628628629,0.415852430703615
0.946630630630631,0.415488863868293
0.949632632632633,0.415127340082725
0.952634634634635,0.41476784250027
0.955636636636637,0.414410354454916
0.958638638638639,0.414054859458934
0.961640640640641,0.413701341200555
0.964642642642643,0.413349783541701
0.967644644644645,0.41300017051573
0.970646646646647,0.412652486325232
0.973648648648649,0.412306715339843
0.976650650650651,0.411962842094105
0.979652652652653,0.411620851285348
0.982654654654655,0.411280727771607
0.985656656656657,0.410942456569572
0.988658658658659,0.410606022852565
0.991660660660661,0.410271411948547
0.994662662662663,0.409938609338158
0.997664664664665,0.409607600652783
1.00066666666667,0.409278371672644
1.00366866866867,0.408950908324929
1.00667067067067,0.408625196681934
1.00967267267267,0.408301222959248
1.01267467467467,0.407978973513954
1.01567667667668,0.407658434842859
1.01867867867868,0.40733959358075
1.02168068068068,0.407022436498676
1.02468268268268,0.406706950502254
1.02768468468468,0.406393122629999
1.03068668668669,0.406080940051681
1.03368868868869,0.405770390066701
1.03669069069069,0.405461460102495
1.03969269269269,0.405154137712956
1.04269469469469,0.404848410576886
1.0456966966967,0.404544266496462
1.0486986986987,0.404241693395728
1.0517007007007,0.40394067931911
1.0547027027027,0.403641212429949
1.0577047047047,0.403343281009056
1.06070670670671,0.403046873453286
1.06370870870871,0.402751978274139
1.06671071071071,0.402458584096369
1.06971271271271,0.402166679656624
1.07271471471471,0.401876253802098
1.07571671671672,0.401587295489205
1.07871871871872,0.401299793782271
1.08172072072072,0.401013737852243
1.08472272272272,0.40072911697542
1.08772472472472,0.400445920532196
1.09072672672673,0.400164138005825
1.09372872872873,0.3998837589812
1.09673073073073,0.399604773143654
1.09973273273273,0.399327170277771
1.10273473473473,0.399050940266218
1.10573673673674,0.39877607308859
1.10873873873874,0.398502558820277
1.11174074074074,0.398230387631336
1.11474274274274,0.39795954978539
1.11774474474474,0.397690035638534
1.12074674674675,0.39742183563826
1.12374874874875,0.397154940322394
1.12675075075075,0.396889340318052
1.12975275275275,0.396625026340601
1.13275475475475,0.396361989192648
1.13575675675676,0.396100219763029
1.13875875875876,0.39583970902582
1.14176076076076,0.395580448039357
1.14476276276276,0.395322427945275
1.14776476476476,0.39506563996755
1.15076676676677,0.394810075411568
1.15376876876877,0.394555725663189
1.15677077077077,0.394302582187841
1.15977277277277,0.394050636529612
1.16277477477477,0.393799880310364
1.16577677677678,0.393550305228854
1.16877877877878,0.393301903059864
1.17178078078078,0.393054665653351
1.17478278278278,0.392808584933601
1.17778478478478,0.392563652898396
1.18078678678679,0.392319861618193
1.18378878878879,0.392077203235314
1.18679079079079,0.391835669963142
1.18979279279279,0.391595254085337
1.19279479479479,0.391355947955053
1.1957967967968,0.391117743994169
1.1987987987988,0.390880634692532
1.2018008008008,0.390644612607204
1.2048028028028,0.390409670361726
1.2078048048048,0.390175800645387
1.21080680680681,0.3899429962125
1.21380880880881,0.389711249881697
1.21681081081081,0.389480554535222
1.21981281281281,0.389250903118241
1.22281481481481,0.389022288638154
1.22581681681682,0.388794704163924
1.22881881881882,0.388568142825408
1.23182082082082,0.388342597812698
1.23482282282282,0.388118062375472
1.23782482482482,0.387894529822353
1.24082682682683,0.387671993520277
1.24382882882883,0.38745044689386
1.24683083083083,0.387229883424793
1.24983283283283,0.38701029665122
1.25283483483483,0.386791680167144
1.25583683683684,0.386574027621828
1.25883883883884,0.386357332719212
1.26184084084084,0.386141589217329
1.26484284284284,0.385926790927736
1.26784484484484,0.385712931714947
1.27084684684685,0.385500005495875
1.27384884884885,0.385288006239282
1.27685085085085,0.385076927965233
1.27985285285285,0.384866764744559
1.28285485485485,0.384657510698325
1.28585685685686,0.384449159997308
1.28885885885886,0.384241706861477
1.29186086086086,0.384035145559481
1.29486286286286,0.383829470408145
1.29786486486486,0.383624675771971
1.30086686686687,0.383420756062644
1.30386886886887,0.383217705738545
1.30687087087087,0.38301551930427
1.30987287287287,0.382814191310157
1.31287487487487,0.382613716351811
1.31587687687688,0.382414089069649
1.31887887887888,0.382215304148432
1.32188088088088,0.382017356316819
1.32488288288288,0.38182024034692
1.32788488488488,0.381623951053849
1.33088688688689,0.381428483295293
1.33388888888889,0.381233831971078
1.33689089089089,0.381039992022744
1.33989289289289,0.380846958433124
1.34289489489489,0.380654726225926
1.3458968968969,0.380463290465328
1.3488988988989,0.380272646255562
1.3519009009009,0.380082788740524
1.3549029029029,0.379893713103368
1.3579049049049,0.379705414566121
1.36090690690691,0.379517888389292
1.36390890890891,0.37933112987149
1.36691091091091,0.379145134349047
1.36991291291291,0.378959897195643
1.37291491491491,0.378775413821939
1.37591691691692,0.378591679675209
1.37891891891892,0.37840869023898
1.38192092092092,0.378226441032679
1.38492292292292,0.378044927611274
1.38792492492492,0.377864145564934
1.39092692692693,0.377684090518677
1.39392892892893,0.377504758132034
1.39693093093093,0.377326144098714
1.39993293293293,0.377148244146266
1.40293493493493,0.376971054035756
1.40593693693694,0.376794569561441
1.40893893893894,0.376618786550445
1.41194094094094,0.376443700862444
1.41494294294294,0.376269308389354
1.41794494494494,0.376095605055015
1.42094694694695,0.375922586814893
1.42394894894895,0.375750249655766
1.42695095095095,0.375578589595436
1.42995295295295,0.375407602682424
1.43295495495495,0.375237284995678
1.43595695695696,0.37506763264429
1.43895895895896,0.374898641767202
1.44196096096096,0.374730308532926
1.44496296296296,0.374562629139263
1.44796496496496,0.374395599813031
1.45096696696697,0.374229216809782
1.45396896896897,0.37406347641354
1.45697097097097,0.373898374936529
1.45997297297297,0.373733908718909
1.46297497497497,0.373570074128516
1.46597697697698,0.373406867560601
1.46897897897898,0.373244285437574
1.47198098098098,0.373082324208753
1.47498298298298,0.372920980350113
1.47798498498498,0.372760250364036
1.48098698698699,0.372600130779071
1.48398898898899,0.372440618149686
1.48699099099099,0.372281709056034
1.48999299299299,0.372123400103712
1.49299499499499,0.371965687923531
1.495996996997,0.37180856917128
1.498998998999,0.371652040527498
1.502001001001,0.37149609869725
1.505003003003,0.371340740409899
1.508005005005,0.371185962418889
1.51100700700701,0.371031761501519
1.51400900900901,0.370878134458732
1.51701101101101,0.370725078114899
1.52001301301301,0.370572589317602
1.52301501501502,0.370420664937432
1.52601701701702,0.370269301867774
1.52901901901902,0.370118497024607
1.53202102102102,0.369968247346294
1.53502302302302,0.369818549793389
1.53802502502502,0.369669401348432
1.54102702702703,0.369520799015753
1.54402902902903,0.369372739821278
1.54703103103103,0.36922522081234
1.55003303303303,0.369078239057479
1.55303503503503,0.368931791646262
1.55603703703704,0.368785875689093
1.55903903903904,0.368640488317028
1.56204104104104,0.368495626681593
1.56504304304304,0.368351287954602
1.56804504504504,0.368207469327978
1.57104704704705,0.36806416801358
1.57404904904905,0.367921381243021
1.57705105105105,0.3677791062675
1.58005305305305,0.367637340357628
1.58305505505505,0.367496080803258
1.58605705705706,0.367355324913317
1.58905905905906,0.367215070015643
1.59206106106106,0.367075313456816
1.59506306306306,0.366936052601996
1.59806506506506,0.366797284834763
1.60106706706707,0.366659007556959
1.60406906906907,0.366521218188526
1.60707107107107,0.366383914167353
1.61007307307307,0.366247092949119
1.61307507507507,0.366110752007143
1.61607707707708,0.36597488883223
1.61907907907908,0.365839500932521
1.62208108108108,0.365704585833346
1.62508308308308,0.365570141077075
1.62808508508508,0.365436164222977
1.63108708708709,0.365302652847069
1.63408908908909,0.365169604541981
1.63709109109109,0.365037016916809
1.64009309309309,0.364904887596978
1.64309509509509,0.364773214224104
1.6460970970971,0.364641994455858
1.6490990990991,0.364511225965826
1.6521011011011,0.364380906443382
1.6551031031031,0.364251033593548
1.65810510510511,0.364121605136868
1.66110710710711,0.363992618809275
1.66410910910911,0.363864072361963
1.66711111111111,0.36373596356126
1.67011311311311,0.3636082901885
1.67311511511511,0.363481050039901
1.67611711711712,0.363354240926437
1.67911911911912,0.363227860673722
1.68212112112112,0.363101907121879
1.68512312312312,0.362976378125429
1.68812512512513,0.362851271553169
1.69112712712713,0.362726585288051
1.69412912912913,0.362602317227069
1.69713113113113,0.362478465281143
1.70013313313313,0.362355027375004
1.70313513513513,0.36223200144708
1.70613713713714,0.362109385449387
1.70913913913914,0.361987177347414
1.71214114114114,0.361865375120013
1.71514314314314,0.361743976759296
1.71814514514515,0.361622980270521
1.72114714714715,0.361502383671985
1.72414914914915,0.361382184994924
1.72715115115115,0.361262382283403
1.73015315315315,0.361142973594215
1.73315515515515,0.361023956996775
1.73615715715716,0.360905330573022
1.73915915915916,0.360787092417318
1.74216116116116,0.360669240636345
1.74516316316316,0.360551773349008
1.74816516516517,0.360434688686339
1.75116716716717,0.360317984791396
1.75416916916917,0.36020165981917
1.75717117117117,0.36008571193649
1.76017317317317,0.359970139321926
1.76317517517517,0.359854940165698
1.76617717717718,0.359740112669585
1.76917917917918,0.359625655046828
1.77218118118118,0.359511565522045
1.77518318318318,0.359397842331138
1.77818518518519,0.359284483721205
1.78118718718719,0.359171487950451
1.78418918918919,0.359058853288101
1.78719119119119,0.358946578014316
1.79019319319319,0.358834660420103
1.7931951951952,0.358723098807231
1.7961971971972,0.358611891488151
1.7991991991992,0.358501036785907
1.8022012012012,0.358390533034057
1.8052032032032,0.35828037857659
1.80820520520521,0.358170571767845
1.81120720720721,0.358061110972431
1.81420920920921,0.357951994565147
1.81721121121121,0.357843220930904
1.82021321321321,0.357734788464646
1.82321521521522,0.357626695571273
1.82621721721722,0.357518940665563
1.82921921921922,0.357411522172099
1.83222122122122,0.357304438525193
1.83522322322322,0.357197688168807
1.83822522522523,0.357091269556486
1.84122722722723,0.356985181151279
1.84422922922923,0.356879421425669
1.84723123123123,0.356773988861504
1.85023323323323,0.356668881949917
1.85323523523524,0.356564099191267
1.85623723723724,0.356459639095058
1.85923923923924,0.356355500179878
1.86224124124124,0.356251680973327
1.86524324324324,0.356148180011946
1.86824524524525,0.356044995841155
1.87124724724725,0.355942127015185
1.87424924924925,0.355839572097005
1.87725125125125,0.355737329658268
1.88025325325325,0.355635398279236
1.88325525525526,0.355533776548719
1.88625725725726,0.355432463064013
1.88925925925926,0.355331456430833
1.89226126126126,0.355230755263254
1.89526326326326,0.355130358183645
1.89826526526527,0.355030263822609
1.90126726726727,0.354930470818924
1.90426926926927,0.354830977819479
1.90727127127127,0.354731783479215
1.91027327327327,0.354632886461067
1.91327527527528,0.354534285435903
1.91627727727728,0.354435979082466
1.91927927927928,0.354337966087318
1.92228128128128,0.354240245144778
1.92528328328328,0.354142814956872
1.92828528528529,0.354045674233269
1.93128728728729,0.353948821691229
1.93428928928929,0.35385225605555
1.93729129129129,0.353755976058506
1.94029329329329,0.353659980439799
1.9432952952953,0.353564267946502
1.9462972972973,0.353468837333005
1.9492992992993,0.353373687360966
1.9523013013013,0.35327881679925
1.9553033033033,0.353184224423887
1.95830530530531,0.353089909018012
1.96130730730731,0.352995869371819
1.96430930930931,0.352902104282505
1.96731131131131,0.352808612554228
1.97031331331331,0.352715392998045
1.97331531531532,0.352622444431876
1.97631731731732,0.352529765680442
1.97931931931932,0.352437355575226
1.98232132132132,0.35234521295442
1.98532332332332,0.352253336662878
1.98832532532533,0.352161725552068
1.99132732732733,0.352070378480027
1.99432932932933,0.351979294311312
1.99733133133133,0.351888471916954
2.00033333333333,0.351797910174414
2.00333533533534,0.351707607967535
2.00633733733734,0.351617564186499
2.00933933933934,0.351527777727782
2.01234134134134,0.351438247494107
2.01534334334334,0.351348972394403
2.01834534534535,0.35125995134376
2.02134734734735,0.351171183263389
2.02434934934935,0.351082667080571
2.02735135135135,0.350994401728625
2.03035335335335,0.350906386146857
2.03335535535536,0.350818619280523
2.03635735735736,0.350731100080787
2.03935935935936,0.350643827504678
2.04236136136136,0.35055680051505
2.04536336336336,0.350470018080544
2.04836536536537,0.350383479175543
2.05136736736737,0.350297182780138
2.05436936936937,0.350211127880083
2.05737137137137,0.35012531346676
2.06037337337337,0.350039738537137
2.06337537537538,0.349954402093733
2.06637737737738,0.349869303144577
2.06937937937938,0.349784440703172
2.07238138138138,0.349699813788455
2.07538338338338,0.349615421424762
2.07838538538539,0.349531262641792
2.08138738738739,0.349447336474566
2.08438938938939,0.349363641963395
2.08739139139139,0.349280178153842
2.09039339339339,0.349196944096688
2.0933953953954,0.349113938847892
2.0963973973974,0.349031161468564
2.0993993993994,0.348948611024919
2.1024014014014,0.348866286588254
2.1054034034034,0.348784187234905
2.10840540540541,0.348702312046217
2.11140740740741,0.34862066010851
2.11440940940941,0.348539230513044
2.11741141141141,0.348458022355987
2.12041341341341,0.348377034738383
2.12341541541542,0.348296266766116
2.12641741741742,0.348215717549881
2.12941941941942,0.34813538620515
2.13242142142142,0.34805527185214
2.13542342342342,0.347975373615782
2.13842542542543,0.34789569062569
2.14142742742743,0.347816222016129
2.14442942942943,0.347736966925984
2.14743143143143,0.34765792449873
2.15043343343343,0.347579093882402
2.15343543543544,0.347500474229563
2.15643743743744,0.347422064697275
2.15943943943944,0.34734386444707
2.16244144144144,0.347265872644919
2.16544344344344,0.347188088461206
2.16844544544545,0.347110511070693
2.17144744744745,0.347033139652499
2.17444944944945,0.346955973390065
2.17745145145145,0.346879011471127
2.18045345345345,0.346802253087691
2.18345545545546,0.346725697436002
2.18645745745746,0.346649343716518
2.18945945945946,0.34657319113388
2.19246146146146,0.34649723889689
2.19546346346346,0.346421486218476
2.19846546546547,0.346345932315674
2.20146746746747,0.346270576409595
2.20446946946947,0.346195417725399
2.20747147147147,0.346120455492275
2.21047347347347,0.346045688943407
2.21347547547548,0.345971117315953
2.21647747747748,0.345896739851017
2.21947947947948,0.345822555793625
2.22248148148148,0.345748564392701
2.22548348348348,0.345674764901038
2.22848548548549,0.345601156575278
2.23148748748749,0.345527738675883
2.23448948948949,0.345454510467114
2.23749149149149,0.345381471217003
2.24049349349349,0.345308620197335
2.2434954954955,0.345235956683616
2.2464974974975,0.345163479955057
2.2494994994995,0.345091189294545
2.2525015015015,0.345019083988623
2.2555035035035,0.344947163327463
2.25850550550551,0.344875426604849
2.26150750750751,0.344803873118149
2.26450950950951,0.344732502168293
2.26751151151151,0.344661313059753
2.27051351351351,0.344590305100519
2.27351551551552,0.344519477602076
2.27651751751752,0.344448829879385
2.27951951951952,0.344378361250859
2.28252152152152,0.344308071038339
2.28552352352352,0.344237958567077
2.28852552552553,0.344168023165715
2.29152752752753,0.344098264166258
2.29452952952953,0.344028680904058
2.29753153153153,0.343959272717792
2.30053353353353,0.343890038949442
2.30353553553554,0.343820978944272
2.30653753753754,0.34375209205081
2.30953953953954,0.343683377620826
2.31254154154154,0.343614835009313
2.31554354354354,0.343546463574469
2.31854554554555,0.343478262677673
2.32154754754755,0.343410231683467
2.32454954954955,0.343342369959538
2.32755155155155,0.343274676876698
2.33055355355355,0.343207151808864
2.33355555555556,0.343139794133038
2.33655755755756,0.343072603229291
2.33955955955956,0.343005578480742
2.34256156156156,0.342938719273539
2.34556356356356,0.342872024996843
2.34856556556557,0.342805495042807
2.35156756756757,0.342739128806558
2.35456956956957,0.342672925686182
2.35757157157157,0.342606885082702
2.36057357357357,0.34254100640006
2.36357557557558,0.342475289045105
2.36657757757758,0.342409732427567
2.36957957957958,0.342344335960049
2.37258158158158,0.342279099057999
2.37558358358358,0.342214021139704
2.37858558558559,0.342149101626262
2.38158758758759,0.342084339941575
2.38458958958959,0.342019735512324
2.38759159159159,0.341955287767957
2.39059359359359,0.341890996140672
2.3935955955956,0.341826860065398
2.3965975975976,0.341762878979781
2.3995995995996,0.341699052324168
2.4026016016016,0.341635379541589
2.4056036036036,0.341571860077741
2.40860560560561,0.341508493380973
2.41160760760761,0.341445278902273
2.41460960960961,0.341382216095246
2.41761161161161,0.341319304416103
2.42061361361361,0.341256543323645
2.42361561561562,0.341193932279247
2.42661761761762,0.341131470746843
2.42961961961962,0.341069158192909
2.43262162162162,0.341006994086452
2.43562362362362,0.340944977898991
2.43862562562563,0.340883109104545
2.44162762762763,0.340821387179617
2.44462962962963,0.340759811603178
2.44763163163163,0.340698381856658
2.45063363363363,0.340637097423923
2.45363563563564,0.340575957791269
2.45663763763764,0.340514962447403
2.45963963963964,0.340454110883428
2.46264164164164,0.340393402592836
2.46564364364364,0.340332837071483
2.46864564564565,0.340272413817587
2.47164764764765,0.340212132331705
2.47464964964965,0.340151992116725
2.47765165165165,0.340091992677848
2.48065365365365,0.340032133522582
2.48365565565566,0.339972414160717
2.48665765765766,0.339912834104325
2.48965965965966,0.339853392867736
2.49266166166166,0.33979408996753
2.49566366366366,0.339734924922526
2.49866566566567,0.339675897253763
2.50166766766767,0.339617006484493
2.50466966966967,0.339558252140164
2.50767167167167,0.339499633748411
2.51067367367367,0.339441150839041
2.51367567567568,0.339382802944021
2.51667767767768,0.339324589597467
2.51967967967968,0.33926651033563
2.52268168168168,0.339208564696884
2.52568368368368,0.339150752221716
2.52868568568569,0.339093072452711
2.53168768768769,0.339035524934541
2.53468968968969,0.338978109213955
2.53769169169169,0.338920824839765
2.54069369369369,0.338863671362835
2.5436956956957,0.33880664833607
2.5466976976977,0.338749755314403
2.5496996996997,0.338692991854786
2.5527017017017,0.338636357516175
2.5557037037037,0.338579851859522
2.55870570570571,0.338523474447762
2.56170770770771,0.338467224845803
2.56470970970971,0.338411102620514
2.56771171171171,0.338355107340713
2.57071371371371,0.33829923857716
2.57371571571572,0.33824349590254
2.57671771771772,0.338187878891459
2.57971971971972,0.338132387120427
2.58272172172172,0.338077020167853
2.58572372372372,0.33802177761403
2.58872572572573,0.337966659041125
2.59172772772773,0.337911664033174
2.59472972972973,0.337856792176062
2.59773173173173,0.337802043057523
2.60073373373373,0.337747416267122
2.60373573573574,0.337692911396248
2.60673773773774,0.337638528038104
2.60973973973974,0.337584265787697
2.61274174174174,0.337530124241827
2.61574374374374,0.337476102999079
2.61874574574575,0.337422201659809
