s,I_2k
0.52635035035035,34.6607969048079
0.529352352352352,34.6937684043337
0.532354354354354,34.7263600351453
0.535356356356356,34.7585779145938
0.538358358358358,34.7904280362418
0.54136036036036,34.8219162728287
0.544362362362362,34.8530483791543
0.547364364364364,34.8838299948858
0.550366366366366,34.9142666472871
0.553368368368368,34.9443637538755
0.55637037037037,34.9741266250064
0.559372372372372,35.0035604663892
0.562374374374374,35.0326703815346
0.565376376376376,35.0614613741385
0.568378378378378,35.0899383504004
0.57138038038038,35.118106121282
0.574382382382382,35.1459694047049
0.577384384384384,35.1735328276911
0.580386386386386,35.2008009284464
0.583388388388388,35.2277781583903
0.58639039039039,35.2544688841315
0.589392392392392,35.2808773893931
0.592394394394394,35.3070078768871
0.595396396396396,35.33286447014
0.598398398398398,35.3584512152727
