s,P_2
0.598398398398398,2040.3957429091
0.6014004004004,2017.3580451286
0.604402402402402,1994.49099312227
0.607404404404404,1971.79291627265
0.610406406406406,1949.26216094964
0.613408408408408,1926.89709044042
0.61641041041041,1904.69608487286
0.619412412412412,1882.65754113296
0.622414414414414,1860.77987277669
0.625416416416416,1839.06150993672
0.628418418418419,1817.50089922424
0.63142042042042,1796.09650362648
0.634422422422422,1774.8468024
0.637424424424424,1753.75029096026
0.640426426426426,1732.80548076774
0.643428428428429,1712.01089921086
0.64643043043043,1691.3650894859
0.649432432432432,1670.86661047441
0.652434434434434,1650.51403661809
0.655436436436436,1630.30595779156
0.658438438438439,1610.24097917306
0.66144044044044,1590.31772111354
0.664442442442442,1570.53481900404
0.667444444444445,1550.89092314175
0.670446446446446,1531.38469859489
0.673448448448449,1512.01482506645
0.67645045045045,1492.77999675712
0.679452452452452,1473.67892222741
0.682454454454455,1454.7103242592
0.685456456456456,1435.87293971678
0.688458458458459,1417.16551940754
0.69146046046046,1398.58682794236
0.694462462462462,1380.13564359595
0.697464464464465,1361.81075816705
0.700466466466466,1343.61097683874
0.703468468468469,1325.5351180389
0.706470470470471,1307.58201330082
0.709472472472472,1289.75050712419
0.712474474474475,1272.03945683645
0.715476476476476,1254.44773245454
0.718478478478479,1236.97421654719
0.721480480480481,1219.61780409779
0.724482482482482,1202.37740236786
0.727484484484485,1185.25193076118
0.730486486486487,1168.2403206887
0.733488488488488,1151.34151543415
0.736490490490491,1134.5544700205
0.739492492492492,1117.87815107725
0.742494494494495,1101.31153670862
0.745496496496497,1084.85361636265
0.748498498498498,1068.50339070123
0.751500500500501,1052.25987147113
0.754502502502503,1036.12208137601
0.757504504504505,1020.08905394944
0.760506506506507,1004.15983342904
0.763508508508508,988.333474631565
0.766510510510511,972.609042829166
0.769512512512513,956.985613626707
0.772514514514515,941.462272840194
0.775516516516517,926.038116376335
0.778518518518518,910.712250113224
0.781520520520521,895.483789782168
0.784522522522523,880.351860850672
0.787524524524525,865.315598406573
0.790526526526527,850.374147043335
0.793528528528529,835.52666074652
0.796530530530531,820.772302781414
0.799532532532533,806.110245581843
0.802534534534535,791.539670640149
0.805536536536537,777.059768398347
0.808538538538539,762.669738140455
0.811540540540541,748.368787885991
0.814542542542543,734.156134284659
0.817544544544545,720.031002512177
0.820546546546547,705.992626167297
0.823548548548549,692.040247169968
0.826550550550551,678.173115660669
0.829552552552553,664.390489900888
0.832554554554555,650.69163617475
0.835556556556557,637.075828691794
0.838558558558559,623.542349490871
0.841560560560561,610.090488345187
0.844562562562563,596.719542668462
0.847564564564565,583.428817422199
0.850566566566567,570.217625024072
0.853568568568569,557.085285257403
0.856570570570571,544.031125181737
0.859572572572573,531.054479044501
0.862574574574575,518.15468819373
0.865576576576577,505.331100991869
0.868578578578579,492.583072730628
0.871580580580581,479.909965546878
0.874582582582583,467.311148339601
0.877584584584585,454.785996687852
0.880586586586587,442.333892769754
0.883588588588589,429.954225282492
0.886590590590591,417.646389363319
0.889592592592593,405.409786511541
0.892594594594595,393.243824511488
0.895596596596597,381.147917356457
0.898598598598599,369.121485173608
0.901600600600601,357.16395414982
0.904602602602603,345.274756458482
0.907604604604605,333.45333018721
0.910606606606607,321.699119266492
0.913608608608609,310.01157339924
0.916610610610611,298.390147991236
0.919612612612613,286.834304082476
0.922614614614615,275.343508279392
0.925616616616617,263.917232687931
0.928618618618619,252.554954847515
0.931620620620621,241.25615766583
0.934622622622623,230.020329354467
0.937624624624625,218.846963365386
0.940626626626627,207.735558328198
0.943628628628629,196.685617988264
0.946630630630631,185.696651145588
0.949632632632633,174.768171594499
0.952634634634635,163.899698064117
0.955636636636637,153.090754159585
0.958638638638639,142.340868304067
0.961640640640641,131.649573681495
0.964642642642643,121.016408180058
0.967644644644645,110.440914336421
0.970646646646647,99.922639280675
0.973648648648649,89.4611346819927
0.976650650650651,79.0559566949952
0.979652652652653,68.7066659068124
0.982654654654655,58.4128272848315
0.985656656656657,48.17401012512
0.988658658658659,37.9897880015261
0.991660660660661,27.8597387154324
0.994662662662663,17.7834442461643
0.997664664664665,7.76049070204276
1.00066666666667,-2.20953172792794
1.00366866866867,-12.1270288217469
1.00667067067067,-21.9924023714824
1.00967267267267,-31.8060502297295
1.01267467467467,-41.5683663554666
1.01567667667668,-51.279740859311
1.01867867867868,-60.9405600481987
1.02168068068068,-70.551206469474
1.02468268268268,-80.1120589544169
1.02768468468468,-89.6234926612064
1.03068668668669,-99.0858791173185
1.03368868868869,-108.499586261396
1.03669069069069,-117.864978484552
1.03969269269269,-127.182416671162
1.04269469469469,-136.452258239117
1.0456966966967,-145.674857179561
1.0486986986987,-154.850564096118
1.0517007007007,-163.979726243613
1.0547027027027,-173.06268756629
1.0577047047047,-182.099788735544
1.06070670670671,-191.091367187167
1.06370870870871,-200.037757158115
1.06671071071071,-208.939289722801
1.06971271271271,-217.796292828925
1.07271471471471,-226.609091332847
1.07571671671672,-235.378007034499
1.07871871871872,-244.10335871186
1.08172072072072,-252.785462154989
1.08472272272272,-261.424630199613
1.08772472472472,-270.021172760299
1.09072672672673,-278.575396863197
1.09372872872873,-287.087606678372
1.09673073073073,-295.558103551711
1.09973273273273,-303.987186036441
1.10273473473473,-312.375149924236
1.10573673673674,-320.722288275934
1.10873873873874,-329.028891451861
1.11174074074074,-337.295247141779
1.11474274274274,-345.521640394442
1.11774474474474,-353.708353646794
1.12074674674675,-361.855666752787
1.12374874874875,-369.963857011839
1.12675075075075,-378.03319919694
1.12975275275275,-386.06396558239
1.13275475475475,-394.056425971205
1.13575675675676,-402.010847722169
1.13875875875876,-409.927495776548
1.14176076076076,-417.806632684473
1.14476276276276,-425.64851863099
1.14776476476476,-433.453411461784
1.15076676676677,-441.221566708587
1.15376876876877,-448.953237614262
1.15677077077077,-456.648675157583
1.15977277277277,-464.308128077696
1.16277477477477,-471.931842898292
1.16577677677678,-479.520063951462
1.16877877877878,-487.07303340127
1.17178078078078,-494.590991267031
1.17478278278278,-502.074175446298
1.17778478478478,-509.522821737568
1.18078678678679,-516.937163862707
1.18378878878879,-524.317433489102
1.18679079079079,-531.663860251537
1.18979279279279,-538.976671773802
1.19279479479479,-546.256093690035
1.1957967967968,-553.502349665808
1.1987987987988,-560.71566141895
1.2018008008008,-567.896248740115
1.2048028028028,-575.044329513105
1.2078048048048,-582.160119734941
1.21080680680681,-589.243833535688
1.21380880880881,-596.295683198045
1.21681081081081,-603.315879176692
1.21981281281281,-610.304630117406
1.22281481481481,-617.262142875944
1.22581681681682,-624.188622536698
1.22881881881882,-631.084272431126
1.23182082082082,-637.949294155958
1.23482282282282,-644.783887591187
1.23782482482482,-651.58825091784
1.24082682682683,-658.362580635541
1.24382882882883,-665.107071579854
1.24683083083083,-671.821916939429
1.24983283283283,-678.507308272939
1.25283483483483,-685.163435525811
1.25583683683684,-691.790487046762
1.25883883883884,-698.38864960414
1.26184084084084,-704.958108402063
1.26484284284284,-711.499047096378
1.26784484484484,-718.011647810418
1.27084684684685,-724.496091150583
1.27384884884885,-730.952556221731
1.27685085085085,-737.38122064239
1.27985285285285,-743.782260559791
1.28285485485485,-750.155850664719
1.28585685685686,-756.502164206198
1.28885885885886,-762.821373006
1.29186086086086,-769.113647472976
1.29486286286286,-775.379156617237
1.29786486486486,-781.618068064152
1.30086686686687,-787.830548068191
1.30386886886887,-794.016761526606
1.30687087087087,-800.176871992955
1.30987287287287,-806.311041690463
1.31287487487487,-812.419431525231
1.31587687687688,-818.502201099296
1.31887887887888,-824.559508723536
1.32188088088088,-830.591511430419
1.32488288288288,-836.598364986627
1.32788488488488,-842.580223905505
1.33088688688689,-848.537241459392
1.33388888888889,-854.469569691797
1.33689089089089,-860.377359429438
1.33989289289289,-866.260760294148
1.34289489489489,-872.119920714639
1.3458968968969,-877.95498793813
1.3488988988989,-883.766108041853
1.3519009009009,-889.55342594442
1.3549029029029,-895.31708541706
1.3579049049049,-901.057229094731
1.36090690690691,-906.77399848711
1.36390890890891,-912.46753398945
1.36691091091091,-918.137974893323
1.36991291291291,-923.785459397237
1.37291491491491,-929.410124617133
1.37591691691692,-935.012106596766
1.37891891891892,-940.591540317973
1.38192092092092,-946.148559710816
1.38492292292292,-951.683297663623
1.38792492492492,-957.195886032906
1.39092692692693,-962.686455653177
1.39392892892893,-968.15513634665
1.39693093093093,-973.602056932839
1.39993293293293,-979.027345238042
1.40293493493493,-984.431128104725
1.40593693693694,-989.813531400809
1.40893893893894,-995.174680028834
1.41194094094094,-1000.51469793505
1.41494294294294,-1005.83370811837
1.41794494494494,-1011.13183263929
1.42094694694695,-1016.4091926286
1.42394894894895,-1021.66590829613
1.42695095095095,-1026.90209893932
1.42995295295295,-1032.11788295168
1.43295495495495,-1037.31337783125
1.43595695695696,-1042.48870018885
1.43895895895896,-1047.64396575635
1.44196096096096,-1052.77928939474
1.44496296296296,-1057.89478510225
1.44796496496496,-1062.99056602223
1.45096696696697,-1068.06674445105
1.45396896896897,-1073.1234318459
1.45697097097097,-1078.16073883243
1.45997297297297,-1083.17877521245
1.46297497497497,-1088.17764997139
1.46597697697698,-1093.15747128578
1.46897897897898,-1098.11834653063
1.47198098098098,-1103.06038228672
1.47498298298298,-1107.98368434781
1.47798498498498,-1112.88835772776
1.48098698698699,-1117.77450666766
1.48398898898899,-1122.64223464271
1.48699099099099,-1127.49164436925
1.48999299299299,-1132.3228378115
1.49299499499499,-1137.1359161884
1.495996996997,-1141.93097998025
1.498998998999,-1146.70812893537
1.502001001001,-1151.46746207665
1.505003003003,-1156.20907770802
1.508005005005,-1160.93307342087
1.51100700700701,-1165.63954610043
1.51400900900901,-1170.328591932
1.51701101101101,-1175.00030640721
1.52001301301301,-1179.65478433017
1.52301501501502,-1184.29211982353
1.52601701701702,-1188.91240633452
1.52901901901902,-1193.51573664092
1.53202102102102,-1198.10220285696
1.53502302302302,-1202.67189643914
1.53802502502502,-1207.22490819202
1.54102702702703,-1211.76132827395
1.54402902902903,-1216.28124620268
1.54703103103103,-1220.78475086105
1.55003303303303,-1225.27193050243
1.55303503503503,-1229.74287275629
1.55603703703704,-1234.19766463358
1.55903903903904,-1238.63639253212
1.56204104104104,-1243.05914224192
1.56504304304304,-1247.46599895043
1.56804504504504,-1251.85704724778
1.57104704704705,-1256.23237113191
1.57404904904905,-1260.59205401369
1.57705105105105,-1264.93617872195
1.58005305305305,-1269.26482750851
1.58305505505505,-1273.57808205314
1.58605705705706,-1277.8760234684
1.58905905905906,-1282.15873230456
1.59206106106106,-1286.42628855437
1.59506306306306,-1290.6787716578
1.59806506506506,-1294.91626050679
1.60106706706707,-1299.13883344986
1.60406906906907,-1303.34656829675
1.60707107107107,-1307.53954232299
1.61007307307307,-1311.71783227439
1.61307507507507,-1315.88151437155
1.61607707707708,-1320.03066431428
1.61907907907908,-1324.16535728595
1.62208108108108,-1328.2856679579
1.62508308308308,-1332.39167049367
1.62808508508508,-1336.48343855331
1.63108708708709,-1340.56104529758
1.63408908908909,-1344.62456339208
1.63709109109109,-1348.67406501146
1.64009309309309,-1352.70962184343
1.64309509509509,-1356.73130509289
1.6460970970971,-1360.73918548586
1.6490990990991,-1364.73333327351
1.6521011011011,-1368.71381823608
1.6551031031031,-1372.68070968676
1.65810510510511,-1376.63407647554
1.66110710710711,-1380.57398699306
1.66410910910911,-1384.50050917437
1.66711111111111,-1388.41371050267
1.67011311311311,-1392.31365801302
1.67311511511511,-1396.20041829603
1.67611711711712,-1400.07405750147
1.67911911911912,-1403.93464134189
1.68212112112112,-1407.78223509618
1.68512312312312,-1411.6169036131
1.68812512512513,-1415.43871131477
1.69112712712713,-1419.24772220015
1.69412912912913,-1423.04399984848
1.69713113113113,-1426.82760742265
1.70013313313313,-1430.59860767255
1.70313513513513,-1434.35706293848
1.70613713713714,-1438.10303515438
1.70913913913914,-1441.8365858511
1.71214114114114,-1445.5577761597
1.71514314314314,-1449.26666681459
1.71814514514515,-1452.96331815676
1.72114714714715,-1456.64779013687
1.72414914914915,-1460.32014231843
1.72715115115115,-1463.98043388085
1.73015315315315,-1467.62872362251
1.73315515515515,-1471.26506996379
1.73615715715716,-1474.88953095005
1.73915915915916,-1478.50216425464
1.74216116116116,-1482.10302718184
1.74516316316316,-1485.69217666973
1.74816516516517,-1489.26966929316
1.75116716716717,-1492.83556126653
1.75416916916917,-1496.38990844669
1.75717117117117,-1499.93276633571
1.76017317317317,-1503.4641900837
1.76317517517517,-1506.98423449154
1.76617717717718,-1510.49295401361
1.76917917917918,-1513.99040276051
1.77218118118118,-1517.47663450177
1.77518318318318,-1520.95170266844
1.77818518518519,-1524.41566035578
1.78118718718719,-1527.86856032584
1.78418918918919,-1531.31045501007
1.78719119119119,-1534.74139651184
1.79019319319319,-1538.16143660902
1.7931951951952,-1541.57062675646
1.7961971971972,-1544.96901808852
1.7991991991992,-1548.35666142149
1.8022012012012,-1551.73360725609
1.8052032032032,-1555.09990577982
1.80820520520521,-1558.45560686944
1.81120720720721,-1561.8007600933
1.81420920920921,-1565.13541471373
1.81721121121121,-1568.45961968933
1.82021321321321,-1571.77342367733
1.82321521521522,-1575.07687503588
1.82621721721722,-1578.37002182629
1.82921921921922,-1581.65291181532
1.83222122122122,-1584.92559247739
1.83522322322322,-1588.18811099681
1.83822522522523,-1591.44051426995
1.84122722722723,-1594.68284890744
1.84422922922923,-1597.9151612363
1.84723123123123,-1601.1374973021
1.85023323323323,-1604.34990287106
1.85323523523524,-1607.55242343213
1.85623723723724,-1610.7451041991
1.85923923923924,-1613.92799011264
1.86224124124124,-1617.10112584235
1.86524324324324,-1620.26455578878
1.86824524524525,-1623.41832408544
1.87124724724725,-1626.56247460075
1.87424924924925,-1629.69705094009
1.87725125125125,-1632.82209644767
1.88025325325325,-1635.93765420852
1.88325525525526,-1639.04376705036
1.88625725725726,-1642.14047754557
1.88925925925926,-1645.22782801299
1.89226126126126,-1648.30586051988
1.89526326326326,-1651.37461688367
1.89826526526527,-1654.4341386739
1.90126726726727,-1657.48446721395
1.90426926926927,-1660.52564358292
1.90727127127127,-1663.55770861735
1.91027327327327,-1666.58070291305
1.91327527527528,-1669.5946668268
1.91627727727728,-1672.59964047815
1.91927927927928,-1675.59566375112
1.92228128128128,-1678.58277629589
1.92528328328328,-1681.56101753055
1.92828528528529,-1684.53042664271
1.93128728728729,-1687.49104259126
1.93428928928929,-1690.44290410794
1.93729129129129,-1693.38604969902
1.94029329329329,-1696.32051764692
1.9432952952953,-1699.24634601182
1.9462972972973,-1702.16357263326
1.9492992992993,-1705.07223513172
1.9523013013013,-1707.9723709102
1.9553033033033,-1710.86401715576
1.95830530530531,-1713.74721084108
1.96130730730731,-1716.62198872597
1.96430930930931,-1719.48838735892
1.96731131131131,-1722.34644307859
1.97031331331331,-1725.19619201529
1.97331531531532,-1728.03767009247
1.97631731731732,-1730.87091302819
1.97931931931932,-1733.69595633656
1.98232132132132,-1736.51283532921
1.98532332332332,-1739.32158511671
1.98832532532533,-1742.12224060996
1.99132732732733,-1744.91483652163
1.99432932932933,-1747.69940736755
1.99733133133133,-1750.47598746809
2.00033333333333,-1753.24461094951
2.00333533533534,-1756.00531174535
2.00633733733734,-1758.75812359777
2.00933933933934,-1761.50308005889
2.01234134134134,-1764.2402144921
2.01534334334334,-1766.9695600734
2.01834534534535,-1769.69114979267
2.02134734734735,-1772.405016455
2.02434934934935,-1775.11119268198
2.02735135135135,-1777.8097109129
2.03035335335335,-1780.50060340611
2.03335535535536,-1783.1839022402
2.03635735735736,-1785.85963931527
2.03935935935936,-1788.52784635416
2.04236136136136,-1791.18855490366
2.04536336336336,-1793.84179633574
2.04836536536537,-1796.48760184874
2.05136736736737,-1799.12600246854
2.05436936936937,-1801.75702904979
2.05737137137137,-1804.38071227703
2.06037337337337,-1806.9970826659
2.06337537537538,-1809.60617056425
2.06637737737738,-1812.20800615332
2.06937937937938,-1814.80261944884
2.07238138138138,-1817.39004030219
2.07538338338338,-1819.97029840148
2.07838538538539,-1822.54342327269
2.08138738738739,-1825.10944428075
2.08438938938939,-1827.66839063064
2.08739139139139,-1830.22029136844
2.09039339339339,-1832.76517538245
2.0933953953954,-1835.30307140422
2.0963973973974,-1837.8340080096
2.0993993993994,-1840.35801361983
2.1024014014014,-1842.87511650251
2.1054034034034,-1845.3853447727
2.10840540540541,-1847.88872639387
2.11140740740741,-1850.38528917899
2.11440940940941,-1852.87506079148
2.11741141141141,-1855.35806874621
2.12041341341341,-1857.83434041053
2.12341541541542,-1860.30390300519
2.12641741741742,-1862.76678360538
2.12941941941942,-1865.22300914164
2.13242142142142,-1867.67260640085
2.13542342342342,-1870.11560202719
2.13842542542543,-1872.55202252303
2.14142742742743,-1874.98189424993
2.14442942942943,-1877.40524342953
2.14743143143143,-1879.82209614448
2.15043343343343,-1882.23247833935
2.15343543543544,-1884.63641582156
2.15643743743744,-1887.03393426225
2.15943943943944,-1889.42505919717
2.16244144144144,-1891.80981602762
2.16544344344344,-1894.18823002124
2.16844544544545,-1896.56032631297
2.17144744744745,-1898.92612990586
2.17444944944945,-1901.28566567193
2.17745145145145,-1903.63895835308
2.18045345345345,-1905.98603256184
2.18345545545546,-1908.3269127823
2.18645745745746,-1910.66162337088
2.18945945945946,-1912.99018855719
2.19246146146146,-1915.31263244483
2.19546346346346,-1917.62897901223
2.19846546546547,-1919.9392521134
2.20146746746747,-1922.24347547881
2.20446946946947,-1924.54167271613
2.20747147147147,-1926.83386731102
2.21047347347347,-1929.12008262793
2.21347547547548,-1931.40034191088
2.21647747747748,-1933.67466828421
2.21947947947948,-1935.94308475337
2.22248148148148,-1938.20561420565
2.22548348348348,-1940.46227941096
2.22848548548549,-1942.71310302256
2.23148748748749,-1944.9581075778
2.23448948948949,-1947.19731549888
2.23749149149149,-1949.43074909355
2.24049349349349,-1951.65843055585
2.2434954954955,-1953.88038196684
2.2464974974975,-1956.0966252953
2.2494994994995,-1958.30718239843
2.2525015015015,-1960.51207502256
2.2555035035035,-1962.71132480388
2.25850550550551,-1964.90495326909
2.26150750750751,-1967.09298183609
2.26450950950951,-1969.2754318147
2.26751151151151,-1971.4523244073
2.27051351351351,-1973.62368070952
2.27351551551552,-1975.7895217109
2.27651751751752,-1977.94986829555
2.27951951951952,-1980.10474124283
2.28252152152152,-1982.25416122798
2.28552352352352,-1984.39814882276
2.28852552552553,-1986.53672449612
2.29152752752753,-1988.66990861481
2.29452952952953,-1990.79772144406
2.29753153153153,-1992.92018314814
2.30053353353353,-1995.03731379104
2.30353553553554,-1997.14913333707
2.30653753753754,-1999.25566165146
2.30953953953954,-2001.35691850101
2.31254154154154,-2003.45292355466
2.31554354354354,-2005.54369638411
2.31854554554555,-2007.62925646438
2.32154754754755,-2009.70962317448
2.32454954954955,-2011.78481579792
2.32755155155155,-2013.85485352334
2.33055355355355,-2015.91975544507
2.33355555555556,-2017.97954056371
2.33655755755756,-2020.0342277867
2.33955955955956,-2022.0838359289
2.34256156156156,-2024.12838371315
2.34556356356356,-2026.16788977079
2.34856556556557,-2028.20237264229
2.35156756756757,-2030.23185077772
2.35456956956957,-2032.25634253736
2.35757157157157,-2034.27586619221
2.36057357357357,-2036.29043992454
2.36357557557558,-2038.30008182843
2.36657757757758,-2040.30480991027
2.36957957957958,-2042.30464208935
2.37258158158158,-2044.2995961983
2.37558358358358,-2046.28968998371
2.37858558558559,-2048.27494110655
2.38158758758759,-2050.25536714274
2.38458958958959,-2052.23098558364
2.38759159159159,-2054.20181383658
2.39059359359359,-2056.1678692253
2.3935955955956,-2058.12916899054
2.3965975975976,-2060.08573029045
2.3995995995996,-2062.03757020111
2.4026016016016,-2063.98470571707
2.4056036036036,-2065.92715375173
2.40860560560561,-2067.86493113791
2.41160760760761,-2069.79805462829
2.41460960960961,-2071.72654089589
2.41761161161161,-2073.65040653455
2.42061361361361,-2075.56966805936
2.42361561561562,-2077.48434190717
2.42661761761762,-2079.39444443705
2.42961961961962,-2081.29999193069
2.43262162162162,-2083.20100059293
2.43562362362362,-2085.09748655216
2.43862562562563,-2086.98946586078
2.44162762762763,-2088.87695449566
2.44462962962963,-2090.75996835857
2.44763163163163,-2092.6385232766
2.45063363363363,-2094.51263500263
2.45363563563564,-2096.38231921576
2.45663763763764,-2098.2475915217
2.45963963963964,-2100.10846745324
2.46264164164164,-2101.96496247066
2.46564364364364,-2103.81709196213
2.46864564564565,-2105.66487124416
2.47164764764765,-2107.50831556201
2.47464964964965,-2109.34744009007
2.47765165165165,-2111.18225993231
2.48065365365365,-2113.01279012265
2.48365565565566,-2114.83904562541
2.48665765765766,-2116.66104133565
2.48965965965966,-2118.47879207963
2.49266166166166,-2120.29231261515
2.49566366366366,-2122.101617632
2.49866566566567,-2123.90672175229
2.50166766766767,-2125.70763953088
2.50466966966967,-2127.50438545574
2.50767167167167,-2129.29697394837
2.51067367367367,-2131.08541936412
2.51367567567568,-2132.86973599261
2.51667767767768,-2134.6499380581
2.51967967967968,-2136.42603971985
2.52268168168168,-2138.1980550725
2.52568368368368,-2139.96599814641
2.52868568568569,-2141.72988290808
2.53168768768769,-2143.48972326045
2.53468968968969,-2145.24553304329
2.53769169169169,-2146.99732603357
2.54069369369369,-2148.74511594576
2.5436956956957,-2150.48891643227
2.5466976976977,-2152.22874108371
2.5496996996997,-2153.96460342929
2.5527017017017,-2155.69651693715
2.5557037037037,-2157.42449501472
2.55870570570571,-2159.14855100901
2.56170770770771,-2160.86869820703
