iter	RMSE
227	0.01167766859
228	0.01166465956
229	0.01165575276
230	0.01164651016
231	0.01163751283
232	0.01162618495
233	0.01161630119
234	0.011606989
235	0.01159791263
236	0.01158667241
237	0.01157385773
238	0.01156325491
239	0.01155508122
240	0.01154410836
241	0.01153640495
242	0.01153017362
243	0.01152179193
244	0.01151548156
245	0.01150644417
246	0.01148787831
247	0.01147801278
248	0.01147187443
249	0.01146370948
250	0.01145470225
251	0.01144759046
252	0.01144300467
253	0.01143619219
254	0.01143074007
255	0.01142322442
256	0.01141564387
257	0.01140867738
258	0.01140050997
259	0.01139239826
260	0.01138654237
261	0.01138061249
262	0.01137537883
263	0.01136704586
264	0.01136202517
265	0.01135582561
266	0.01135018166
267	0.01134375012
268	0.01133776816
269	0.01133221127
270	0.01132722318
271	0.01132125083
272	0.01131684881
273	0.01131289683
274	0.01130953029
275	0.01130381162
276	0.01130020061
277	0.01129505634
278	0.0112911027
279	0.01128566797
280	0.011280899
281	0.01127723887
282	0.01127319289
283	0.01126557761
284	0.01126169582
285	0.01125712499
286	0.01125301695
287	0.01124841218
288	0.01124422212
289	0.01124111797
290	0.01123696763
291	0.01123451114
292	0.01123089683
293	0.01122705451
294	0.01122296844
295	0.0112190994
296	0.01121565919
297	0.01121244708
298	0.01120805488
299	0.01120451415
300	0.01120195088
301	0.0111985009
302	0.01119537355
303	0.01119067989
304	0.01118766569
305	0.01118528866
306	0.01118260661
307	0.01118006793
308	0.01117798538
309	0.01117531212
310	0.01116962117
311	0.01116677912
312	0.01116454536
313	0.01113284576
314	0.01112934612
315	0.01112748095
316	0.01112452123
317	0.0111226502
318	0.01112033241
319	0.01111818418
320	0.01111556114
321	0.01111195913
322	0.01110666808
323	0.01110361541
324	0.01110142907
325	0.01109945459
326	0.01109712538
327	0.01109507125
328	0.01109186468
329	0.01108918381
330	0.01108748391
331	0.01108448517
332	0.0110822819
333	0.01108064423
334	0.01107903618
335	0.01106240485
336	0.01106089609
337	0.01105689272
338	0.01105476971
339	0.0110526067
340	0.01105061689
341	0.01104702773
342	0.01104548539
343	0.01104396366
344	0.01104195349
345	0.01104065383
346	0.01103920969
347	0.01103729777
348	0.01103475464
349	0.01103337582
350	0.01103148629
351	0.01103006231
352	0.01102888841
353	0.01102766758
354	0.01102630416
355	0.01102469531
356	0.01102351422
357	0.01099619782
358	0.0109946509
359	0.01099067444
360	0.01098900167
361	0.01098654743
362	0.01098528973
363	0.01098380818
364	0.01098251798
365	0.01097923459
366	0.01097816256
367	0.01097699486
368	0.01097565837
369	0.01097349664
370	0.01097252324
371	0.0109688717
372	0.01096764675
373	0.01096676797
374	0.01096559906
375	0.01096450063
376	0.01095018693
377	0.01094707371
378	0.01094499091
379	0.01092047949
380	0.01091935237
381	0.01091709677
382	0.01091607003
383	0.0109151614
384	0.01091424088
385	0.01091321438
386	0.01091214872
387	0.01091129067
388	0.01090863794
389	0.01088614581
390	0.01088505122
391	0.0108841333
392	0.01087403318
393	0.01087325466
394	0.01087140489
395	0.01086811632
396	0.01086713813
397	0.01086625226
398	0.01086556715
399	0.01086479371
400	0.01086395981
401	0.01086290997
402	0.01086209812
403	0.01085908519
404	0.01085826789
405	0.01085763137
406	0.01085679071
407	0.01085518103
408	0.0108544239
409	0.0108530656
410	0.01084201039
411	0.01084107021
412	0.01084022153
413	0.01083925479
414	0.01083857161
415	0.01083789614
416	0.01083730191
417	0.01081872902
418	0.01081641249
419	0.01081415772
420	0.01081151125
421	0.01079411798
422	0.01079341998
423	0.01079169013
424	0.01079108191
425	0.01077547847
426	0.01077435129
427	0.01077369731
428	0.01077163254
429	0.01077086225
430	0.01076942778
431	0.01076870005
432	0.01076787433
433	0.01076724757
434	0.01076497364
435	0.01076444313
436	0.01076388913
437	0.01076305783
438	0.01076167757
439	0.01076109163
440	0.01076064434
441	0.01075875123
442	0.01075789397
443	0.01075734955
444	0.01075524618
445	0.01074064264
446	0.01073990409
447	0.01073934883
448	0.01073881914
449	0.01073808777
450	0.01073749166
451	0.01073687045
452	0.0107364117
453	0.01073585103
454	0.01073527152
455	0.01073472125
456	0.0107340889
457	0.01073355634
458	0.01073295319
459	0.01073243311
460	0.0107320646
461	0.01073150267
462	0.01073095377
463	0.01073014449
464	0.01072957722
465	0.01072912339
466	0.01072727334
467	0.01072688112
468	0.01072514472
469	0.01072463159
470	0.01072417806
471	0.01072363088
472	0.01072306223
473	0.0107215727
474	0.010721073
475	0.01070769131
476	0.01070710661
477	0.01070662615
478	0.01070625675
479	0.01070478532
480	0.01070442739
481	0.01070398664
482	0.01070348664
483	0.01069122531
484	0.0106900588
485	0.01068964108
486	0.01067841458
487	0.0106779654
488	0.01067746839
489	0.01067700867
490	0.01067540236
491	0.01067494832
492	0.01067447535
493	0.01067313724
494	0.01066284357
495	0.01066241162
496	0.01066199439
497	0.01066148611
498	0.01065205281
499	0.01065170364
500	0.010651296
501	0.01065090519
502	0.0106503769
503	0.01064171134
504	0.01064130384
505	0.01064076505
506	0.01064006068
507	0.01063969582
508	0.01063937894
509	0.01063878732
510	0.01063846725
511	0.0106379262
512	0.01063645692
513	0.01063596219
514	0.0106354416
515	0.01063499218
516	0.01063381001
517	0.0106331189
518	0.0106317777
519	0.01063133289
520	0.01063091971
521	0.01063064161
522	0.01062958246
523	0.01062924627
524	0.01062896813
525	0.01062776681
526	0.01062735403
527	0.01062689002
528	0.01062656167
529	0.01062615887
530	0.01062583999
531	0.0106248944
532	0.01062434422
533	0.01062397407
534	0.01062367679
535	0.01061576046
536	0.01061532395
537	0.01061454602
538	0.01061413378
539	0.01060688785
540	0.01060651762
541	0.01060623571
542	0.01060580834
543	0.01060470173
544	0.01060428064
545	0.0106038352
546	0.01060280035
547	0.01060249559
548	0.01060217124
549	0.01060175905
550	0.01060144896
551	0.01059491713
552	0.01059435692
553	0.01059407257
554	0.01059370984
555	0.01059333439
556	0.01059299864
557	0.01059269147
558	0.01059228262
559	0.01059199768
560	0.01059171432
561	0.01059118467
562	0.01059076357
563	0.01059039649
564	0.01059003204
565	0.01058968612
566	0.01058941912
567	0.01058910338
568	0.01058865359
569	0.01058818206
570	0.01058781436
571	0.01058753672
572	0.0105872347
573	0.01058683146
574	0.01058652041
575	0.01058618975
576	0.01058589775
577	0.01058555117
578	0.0105852475
579	0.01058432267
580	0.01057823529
581	0.01057796959
582	0.01057747213
583	0.01057706109
584	0.01057625117
585	0.01057602999
586	0.01057574302
587	0.01057542581
588	0.01057511071
589	0.01057485024
590	0.01057445714
591	0.01057419772
592	0.0105731467
593	0.01057291112
594	0.01057255032
595	0.01057202925
596	0.01057166417
597	0.01057143493
598	0.01057111547
599	0.01057088674
600	0.01057061396
601	0.01056977914
602	0.01056952915
603	0.01056921706
604	0.01056896972
605	0.01056869742
606	0.01056838
607	0.01056799834
608	0.01056769098
609	0.01056727001
610	0.01056629688
611	0.01056599107
612	0.01056303388
613	0.0105627848
614	0.01056240293
615	0.01056208745
616	0.01056181497
617	0.0105615903
618	0.01056073988
619	0.010560393
620	0.01056009446
621	0.01055976456
622	0.0105590006
623	0.01055870095
624	0.01055805911
625	0.01055727059
626	0.01055703944
627	0.01055678756
628	0.01055655799
629	0.01055630185
630	0.01055604357
631	0.01055578848
632	0.01055045991
633	0.01055012705
634	0.01054524089
635	0.01054465835
636	0.01054424072
637	0.01054396991
638	0.01054319736
639	0.01054289779
640	0.01054247636
641	0.01054225287
642	0.01054175585
643	0.01054143176
644	0.01054115609
645	0.01054086977
646	0.01054051479
647	0.01053604268
648	0.01053581053
649	0.01053507625
650	0.01053437866
651	0.01053405594
652	0.01053381257
653	0.01053341634
654	0.01053312022
655	0.01053282996
656	0.01053264621
657	0.0105323229
658	0.01053200865
659	0.01053174019
660	0.0105313018
661	0.01052906429
662	0.01052879682
663	0.01052845635
664	0.01052454627
665	0.01052432986
666	0.01052072912
667	0.0105205089
668	0.01051989567
669	0.01051968556
670	0.01051941892
671	0.01051882642
672	0.0105185011
673	0.01051788081
674	0.01051767813
675	0.01051742158
676	0.01051715488
677	0.01051386596
678	0.01051356822
679	0.01051329769
680	0.01051306718
681	0.01051288895
682	0.01051256878
683	0.01051222191
684	0.0105119791
685	0.01051165889
686	0.01051144168
687	0.01051109638
688	0.01050808798
689	0.01050789098
690	0.01050731705
691	0.01050698443
692	0.01050675858
693	0.01050647773
694	0.01050620969
695	0.01050345198
696	0.01050314701
697	0.01050295846
698	0.0105025568
699	0.01050230254
700	0.01050191634
701	0.01050162575
702	0.01050121762
703	0.01050096387
704	0.01049842654
705	0.01049795897
706	0.01049774255
707	0.01049733694
708	0.01049708897
709	0.01049674159
710	0.01049649361
711	0.01049619378
712	0.01049588379
713	0.01049546047
714	0.01049516435
715	0.01049486502
716	0.01049466029
717	0.01049428931
718	0.01049403325
719	0.01049358206
720	0.01049338372
721	0.01049299078
722	0.01049273896
723	0.01049249623
724	0.01049215352
725	0.01049181774
726	0.01049155413
727	0.01049123331
728	0.01049087183
729	0.01049069483
730	0.01049033548
731	0.01049006328
732	0.01048981995
733	0.0104894857
734	0.0104871676
735	0.01048690334
736	0.0104866701
737	0.01048641707
738	0.01048615921
739	0.01048599123
740	0.01048572641
741	0.01048554397
742	0.01048512719
743	0.01048479707
744	0.01048458359
745	0.01048433211
746	0.01048404852
747	0.01048386231
748	0.0104836092
749	0.01048334967
750	0.01048323248
751	0.01048297562
752	0.01048085197
753	0.01048062931
754	0.01048039754
755	0.01048022036
756	0.01047989705
757	0.0104796037
758	0.01047934889
759	0.01047918562
760	0.0104790202
761	0.01047879856
762	0.01047853088
763	0.01047829532
764	0.01047806939
765	0.01047780008
766	0.01047767908
767	0.01047741351
768	0.01047546975
769	0.01047523733
770	0.01047499848
771	0.01047321335
772	0.01047295624
773	0.01047261931
774	0.01047235362
775	0.01047214898
776	0.01047191542
777	0.01047168024
778	0.01047141988
779	0.01047121523
780	0.01047105236
781	0.01047086003
782	0.01047061411
783	0.01047032908
784	0.01047011423
785	0.01046982436
786	0.01046956931
787	0.01046922369
788	0.0104675855
789	0.01046731271
790	0.01046709351
791	0.01046683464
792	0.01046663097
793	0.01046641979
794	0.01046620165
795	0.01046599153
796	0.01046567207
797	0.01046539494
798	0.0104651891
799	0.01046501971
800	0.01046463106
801	0.01046437588
802	0.01046413303
803	0.01046398078
804	0.01046374435
805	0.01046356582
806	0.01046341034
807	0.01046318194
808	0.01046295944
809	0.0104627439
810	0.01046237822
811	0.01046212889
812	0.01046183129
813	0.01046170849
814	0.01046148488
815	0.01045998224
816	0.01045969209
817	0.01045830665
818	0.01045813876
819	0.0104579494
820	0.01045768924
821	0.01045748164
822	0.01045729817
823	0.01045703584
824	0.01045688402
825	0.01045667855
826	0.01045642425
827	0.01045616512
828	0.01045599022
829	0.01045570371
830	0.01045538232
831	0.0104551398
832	0.01045484522
833	0.01045461878
834	0.01045446371
835	0.01045430594
836	0.01045395446
837	0.01045268849
838	0.01045244429
839	0.01045221726
840	0.01045199667
841	0.01045176963
842	0.01045159197
843	0.01045146423
844	0.01045125811
845	0.0104510536
846	0.01045078199
847	0.010450607
848	0.01045038906
849	0.01045002832
850	0.01044977332
851	0.01044950382
852	0.0104493127
853	0.01044913124
854	0.01044892776
855	0.01044872106
856	0.01044851704
857	0.01044734921
858	0.01044708287
859	0.01044684445
860	0.01044577579
861	0.01044553411
862	0.0104452398
863	0.01044499275
864	0.01044484021
865	0.01044462698
866	0.01044439818
867	0.01044423489
868	0.01044402756
869	0.01044381969
870	0.01044365048
871	0.01044338352
872	0.01044316972
873	0.01044295109
874	0.01044262393
875	0.01044241872
876	0.01044213775
877	0.01044156666
878	0.01044121152
879	0.01044096276
880	0.01044079888
881	0.01044055279
882	0.01044028951
883	0.01043991445
884	0.01043975324
885	0.01043952809
886	0.01043930723
887	0.01043912667
888	0.01043890096
889	0.01043866504
890	0.01043768691
891	0.01043737249
892	0.0104370586
893	0.01043682747
894	0.01043592819
895	0.01043576746
896	0.01043533579
897	0.0104350885
898	0.01043499388
899	0.0104341681
900	0.01043393099
901	0.0104337084
902	0.01043355785
903	0.01043322127
904	0.01043297608
905	0.0104327454
906	0.01043244642
907	0.01043168174
908	0.01043153332
909	0.01043134079
910	0.01043107351
911	0.01043070887
912	0.0104304647
913	0.01043021084
914	0.01042982788
915	0.01042972139
916	0.01042953528
917	0.01042931475
918	0.01042919157
919	0.01042895866
920	0.01042875963
921	0.01042854715
922	0.01042827334
923	0.01042809474
924	0.01042787579
925	0.0104276875
926	0.01042745025
927	0.01042721514
928	0.01042705159
929	0.01042684338
930	0.01042666314
931	0.01042646783
932	0.01042626607
933	0.01042607075
934	0.01042599004
935	0.01042586252
936	0.01042568173
937	0.01042498166
938	0.01042479278
939	0.01042464049
940	0.01042452264
941	0.01042437357
942	0.01042414378
943	0.01042382842
944	0.01042362983
945	0.01042342047
946	0.01042314007
947	0.01042293285
948	0.01042279937
949	0.01042259646
950	0.01042238547
951	0.01042215671
952	0.0104215097
953	0.01042130514
954	0.01042102576
955	0.01042093801
956	0.01042072645
957	0.0104205208
958	0.01042030062
959	0.01042012942
960	0.01041993614
961	0.01041979509
962	0.01041961096
963	0.01041940906
964	0.01041925992
965	0.01041902032
966	0.01041882541
967	0.01041864719
968	0.01041843396
969	0.01041811304
970	0.01041792134
971	0.01041740493
972	0.01041681363
973	0.01041627238
974	0.0104161092
975	0.01041589861
976	0.01041576558
977	0.01041554799
978	0.010415046
979	0.01041487794
980	0.01041470989
981	0.01041458007
982	0.0104141486
983	0.01041394983
984	0.01041364385
985	0.0104134914
986	0.01041302648
987	0.01041282553
988	0.0104125804
989	0.01041238321
990	0.01041219949
991	0.01041202924
992	0.0104118051
993	0.01041165908
994	0.01041148936
995	0.01041132448
996	0.01041099526
997	0.0104106865
998	0.0104104952
999	0.0104101972
1000	0.010410028
1001	0.01040986741
1002	0.01040968957
1003	0.01040945568
1004	0.01040918352
1005	0.01040895286
1006	0.01040852331
1007	0.01040834114
1008	0.01040813093
1009	0.01040801828
1010	0.01040777897
1011	0.01040755312
1012	0.01040732997
1013	0.01040723725
1014	0.01040703242
1015	0.01040689388
1016	0.01040671492
1017	0.01040662489
1018	0.01040645563
1019	0.01040618932
1020	0.01040602705
1021	0.01040586964
1022	0.01040562003
1023	0.01040544589
1024	0.01040525558
1025	0.01040481833
1026	0.01040460967
1027	0.01040438268
1028	0.01040417132
1029	0.01040405485
1030	0.01040386559
1031	0.01040368604
1032	0.0104035728
1033	0.01040338892
1034	0.01040320828
1035	0.01040307832
1036	0.01040296669
1037	0.01040266902
1038	0.01040250023
1039	0.01040210709
1040	0.01040192372
1041	0.01040176786
1042	0.01040155267
1043	0.01040140112
1044	0.0104012021
1045	0.01040108452
1046	0.01040083912
1047	0.01040064656
1048	0.01040052197
1049	0.01040038011
1050	0.01040021343
1051	0.01039997286
1052	0.01039974307
1053	0.01039957693
1054	0.01039917612
1055	0.01039901105
1056	0.01039883195
1057	0.01039866902
1058	0.0103984856
1059	0.01039822395
1060	0.01039801893
1061	0.01039789377
1062	0.01039770979
1063	0.01039745351
1064	0.01039723607
1065	0.01039705262
1066	0.01039691342
1067	0.01039673806
1068	0.01039659776
1069	0.01039637599
1070	0.0103962098
1071	0.01039603442
1072	0.0103959497
1073	0.01039573439
1074	0.01039551476
1075	0.01039528865
1076	0.01039492168
1077	0.01039458546
1078	0.01039438037
1079	0.01039419903
1080	0.01039406626
1081	0.01039391244
1082	0.01039363988
1083	0.01039348065
1084	0.01039328148
1085	0.01039307206
1086	0.01039285345
1087	0.01039270447
1088	0.01039257546
1089	0.01039233849
1090	0.0103921976
1091	0.01039208369
1092	0.01039190933
1093	0.01039178193
1094	0.01039167342
1095	0.01039130848
1096	0.01039113843
1097	0.01039094299
1098	0.01039076159
1099	0.01039059639
1100	0.01039041768
1101	0.01039023789
1102	0.01039002732
1103	0.01038983294
1104	0.01038951708
1105	0.01038934753
1106	0.01038906297
1107	0.01038893823
1108	0.01038871738
1109	0.01038853702
1110	0.01038831291
1111	0.01038800186
1112	0.01038785281
1113	0.01038766055
1114	0.01038751204
1115	0.01038730195
1116	0.01038698439
1117	0.01038683424
1118	0.01038659282
1119	0.01038643997
1120	0.0103862882
1121	0.01038594575
1122	0.01038578155
1123	0.01038559628
1124	0.01038535645
1125	0.01038522356
1126	0.01038493457
1127	0.01038476278
1128	0.01038460018
1129	0.01038446351
1130	0.01038426093
1131	0.01038408589
1132	0.01038401782
1133	0.01038370718
1134	0.01038344299
1135	0.01038328415
1136	0.01038308046
1137	0.01038289028
1138	0.01038272225
1139	0.01038247857
1140	0.01038231161
1141	0.01038216734
1142	0.01038201766
1143	0.01038189771
1144	0.01038174046
1145	0.01038155458
1146	0.01038137031
1147	0.0103811747
1148	0.01038098988
1149	0.01038085856
1150	0.01038070185
1151	0.0103804927
1152	0.01038034301
1153	0.01038017223
1154	0.0103800128
1155	0.01037975176
1156	0.01037950531
1157	0.01037927885
1158	0.01037904914
1159	0.01037879186
1160	0.01037864322
1161	0.01037853295
1162	0.01037825349
1163	0.01037807782
1164	0.0103778497
1165	0.0103776551
1166	0.01037745563
1167	0.01037736049
1168	0.01037716209
1169	0.01037698477
1170	0.01037674042
1171	0.01037659229
1172	0.01037640631
1173	0.01037632738
1174	0.0103761322
1175	0.01037591648
1176	0.01037573968
1177	0.01037555423
1178	0.01037532336
1179	0.01037513141
1180	0.01037488161
1181	0.010374774
1182	0.01037458745
1183	0.01037436575
1184	0.01037414675
1185	0.01037401264
1186	0.01037384176
1187	0.01037366493
1188	0.01037344537
1189	0.01037323392
1190	0.01037294945
1191	0.01037287103
1192	0.0103727169
1193	0.01037249732
1194	0.01037233507
1195	0.01037212089
1196	0.01037189589
1197	0.01037171199
1198	0.01037155351
1199	0.01037140315
1200	0.01037119003
1201	0.01037106833
1202	0.01037084817
1203	0.01037066534
1204	0.01037055282
1205	0.01037039541
1206	0.01037018606
1207	0.01037011303
1208	0.01036985661
1209	0.01036970838
1210	0.01036952931
1211	0.01036940759
1212	0.01036924367
1213	0.01036906351
1214	0.01036884764
1215	0.01036864529
1216	0.01036848406
1217	0.01036834339
1218	0.01036806961
1219	0.01036779258
1220	0.01036759995
1221	0.01036739433
1222	0.01036722821
1223	0.01036703612
1224	0.01036671685
1225	0.01036652745
1226	0.01036634345
1227	0.01036622765
